'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'EulerAngleErrors Data[0],'EulerAngleErrors Data[1],'EulerAngleErrors Data[2],'EulerAngleErrors Length,'Mode In,'Mode In,'Mode Out,'Mode Out,'StateVector Data[0],'StateVector Data[1],'StateVector Data[2],'StateVector Data[3],'StateVector Data[4],'StateVector Data[5],'StateVector Data[6],'StateVector Length,'Chosen FSS,'Current FFS Data[0],'Current FFS Data[1],'Current FFS Data[2],'Current FFS Data[3],'Current FFS Data[4],'Current FFS Data[5],'Current FFS Data[6],'Cycle Counter,'Gamma,'Useable FSS Data[0],'Useable FSS Data[1],'Useable FSS Data[2],'Useable FSS Data[3],'Useable FSS Data[4],'Useable FSS Data[5],'Useable_FSS Length,'Active Sensors Data[0],'Active Sensors Data[1],'Active Sensors Data[2],'Active Sensors Data[3],'Active Sensors Length,'Hold Transition,'StatePkp1p Data[0],'StatePkp1p Data[1],'StatePkp1p Data[2],'StatePkp1p Data[3],'StatePkp1p Data[4],'StatePkp1p Data[5],'StatePkp1p Data[6],'StatePkp1p Length
2014-01-09 00:00:38,824,442497706008,0,0,0,3,1,Passive,1,Passive,-0.102936,0.0809977,0.00548567,0.582387,-0.444058,0.564691,0.380476,7,0,2,1,4,0,0,0,0,280972,63.714,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0153354,0.0175613,0.0145079,0.101937,0.0541821,0.0594944,0.093638,7
2014-01-09 00:01:39,48,442497766232,0,0,0,3,1,Passive,1,Passive,-0.110067,0.0664356,-0.000446753,-0.218792,0.442713,-0.422396,-0.760077,7,0,3,1,2,0,0,0,0,281002,65.0671,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0156512,0.0172586,0.0149782,0.151609,0.0481418,0.0428205,0.0480982,7
2014-01-09 00:02:40,402,442497827586,0,0,0,3,1,Passive,1,Passive,-0.121547,0.0470692,-0.0106824,-0.472406,-0.278547,-0.0842071,0.831958,7,0,3,2,1,0,0,0,0,281032,66.7607,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0168762,0.0140706,0.0151442,0.107257,0.0477783,0.0708413,0.0761473,7
2014-01-09 00:03:40,549,442497887733,0,0,0,3,1,Passive,1,Passive,-0.12041,0.0275998,-0.0205858,0.757673,-0.0133882,0.457156,-0.465576,7,0,3,4,2,0,0,0,0,281062,68.6841,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0158121,0.0150116,0.0155094,0.0414369,0.0565779,0.0745034,0.104572,7
2014-01-09 00:04:40,751,442497947935,0,0,0,3,1,Passive,1,Passive,-0.124224,-0.00619342,-0.0339822,-0.757821,0.187597,-0.523113,-0.341861,7,0,4,1,2,0,0,0,0,281092,70.8889,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0141558,0.0147849,0.0168715,0.0706878,0.0471997,0.0627299,0.0944232,7
2014-01-09 00:05:40,840,442498008024,0,0,0,3,1,Passive,1,Passive,-0.121922,-0.0367809,-0.0446956,0.199128,-0.390686,0.112867,0.891613,7,0,3,2,1,0,0,0,0,281121,73.3804,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0158033,0.0154727,0.0143498,0.107268,0.0587965,0.052565,0.0314801,7
2014-01-09 00:06:42,391,442498069575,0,0,0,3,1,Passive,1,Passive,-0.0963029,-0.0757031,-0.055139,0.223892,0.598173,0.578773,-0.507034,7,0,2,1,4,0,0,0,0,281152,76.2642,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0143794,0.0155276,0.0155491,0.0563128,0.0828774,0.0518122,0.0696799,7
2014-01-09 00:07:42,524,442498129708,0,0,0,3,1,Passive,1,Passive,-0.0667042,-0.0905836,-0.0660642,-0.253521,-0.530099,-0.775795,-0.229922,7,0,3,4,2,0,0,0,0,281182,79.3617,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0173126,0.0146341,0.0148675,0.0749214,0.0746282,0.0503426,0.0697473,7
2014-01-09 00:08:42,723,442498189907,0,0,0,3,1,Passive,1,Passive,-0.035242,-0.0993288,-0.0664521,0.156307,0.226874,0.51278,0.813113,7,0,3,1,2,0,0,0,0,281211,82.7643,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0151133,0.0139217,0.0157864,0.108768,0.0488977,0.0437271,0.0382806,7
2014-01-09 00:09:42,865,442498250049,0,0,0,3,1,Passive,1,Passive,-0.0141698,-0.111201,-0.0618849,-0.236172,0.294246,-0.0463072,-0.924931,7,0,4,2,1,0,0,0,0,281241,86.4672,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0182392,0.0137533,0.0140363,0.0921527,0.0563261,0.0772046,0.0274691,7
2014-01-09 00:10:43,63,442498310247,0,0,0,3,1,Passive,1,Passive,0.0115395,-0.1138,-0.058989,0.345408,-0.661229,-0.400398,0.53212,7,0,4,3,1,0,0,0,0,281270,90.4447,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0151642,0.0129026,0.0165548,0.0460533,0.0586154,0.102034,0.0469849,7
2014-01-09 00:11:44,369,442498371553,0,0,0,3,1,Passive,1,Passive,0.029257,-0.116361,-0.0552987,-0.166904,0.692757,0.632934,0.302698,7,0,4,1,2,0,0,0,0,281301,94.7926,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0165142,0.0151041,0.0144318,0.0985474,0.044975,0.0612099,0.0571252,7
2014-01-09 00:12:44,516,442498431700,0,0,0,3,1,Passive,1,Passive,0.0396416,-0.10892,-0.042923,-0.134536,-0.477614,-0.379661,-0.780796,7,0,4,3,1,0,0,0,0,281331,99.1297,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0147249,0.0163239,0.0148277,0.116941,0.0461827,0.0542181,0.0362915,7
2014-01-09 00:13:44,755,442498491939,0,0,0,3,1,Passive,1,Passive,0.0380723,-0.109675,-0.0379978,0.321395,0.0454295,0.0713421,0.943161,7,0,4,2,1,0,0,0,0,281361,103.437,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0180102,0.0142841,0.0139781,0.0845477,0.0502089,0.109291,0.0345104,7
2014-01-09 00:14:44,920,442498552104,0,0,0,3,1,Passive,1,Passive,0.0429077,-0.10587,-0.0263988,-0.51554,0.336507,0.100062,-0.781645,7,0,4,3,1,0,0,0,0,281391,107.479,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0153127,0.0142994,0.0164965,0.0438085,0.054388,0.122176,0.0508317,7
2014-01-09 00:15:46,366,442498613550,0,0,0,3,1,Passive,1,Passive,0.0525656,-0.104731,-0.0250534,0.651756,-0.582064,-0.399717,0.276844,7,0,4,3,2,0,0,0,0,281422,111.05,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0141738,0.017335,0.014267,0.074614,0.0780721,0.0791799,0.0766511,7
2014-01-09 00:16:46,536,442498673720,0,0,0,3,1,Passive,1,Passive,0.0456214,-0.10229,-0.0226181,-0.632863,0.480424,0.605011,-0.0513775,7,0,4,3,2,0,0,0,0,281452,113.565,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0142889,0.0171854,0.0144147,0.070514,0.100753,0.0454391,0.0913783,7
2014-01-09 00:17:46,741,442498733925,0,0,0,3,1,Passive,1,Passive,0.0333821,-0.113397,-0.0110402,0.34468,-0.420607,-0.829187,0.129364,7,0,4,1,2,0,0,0,0,281482,114.862,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0164398,0.0158291,0.0139573,0.0575695,0.0970205,0.0343013,0.113307,7
2014-01-09 00:18:46,862,442498794046,0,0,0,3,1,Passive,1,Passive,0.0405186,-0.133512,0.00326208,0.167005,0.697259,0.69708,-0.00443729,7,0,4,1,2,0,0,0,0,281512,114.803,0,0,0,0,0,0,6,1,1,0,0,4,0,0.0160552,0.0163699,0.0146123,0.0751249,0.0515667,0.0373266,0.118726,7
