'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'ACS Cycle Count,'ACS Cycle Timeout Count,'ACS Cycle OASYS Count,'ACS State,'ACS SubState[0],'ACS SubState[1],'ACS SubState[2],'ACS SubState[3],'ACS SubState[4],'ACS SubState[5],'ACS SubState[6],'ACS SubState[7],'ACS SubState[8],'ACS SubState[9],'ACS Error Code,'ACS Device Config Mask,'SS CoarseVoltage 0(V),'SS Exposure Time 0(ms),'SS CoarseVoltage 1(V),'SS Exposure Time 1(ms),'SS CoarseVoltage 2(V),'SS Exposure Time 2(ms),'SS CoarseVoltage 3(V),'SS Exposure Time 3(ms),'SS CoarseVoltage 4(V),'SS Exposure Time 4(ms),'SS CoarseVoltage 5(V),'SS Exposure Time 5(ms),'Wheel Speed[0](rad/s),'Wheel Speed[1](rad/s),'Wheel Speed[2](rad/s),'Magnetometer X,'Magnetometer Y,'Magnetometer Z,'Magnetometer Temperature(°C),'Rate Sensor X,'Rate Sensor Y,'Rate Sensor Z,'Rate Sensor Temperature(°C)
2014-01-19 10:17:34,935,443398722119,285338,723,284750,40,40,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,1.258,2500,0.004,2500,0.028,2500,0.004,2500,-2.80559,2.34565,-1.86911,64121,467,65053,15.5805,0,0,0,0
2014-01-19 10:18:36,57,443398783241,285368,723,284781,202,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,1.358,2500,0.016,2500,0.002,2500,0.004,2500,0.01,2500,0.004,2500,0,0,1.72222,597,64527,966,16.0008,0,0,0,0
2014-01-19 10:19:36,127,443398843311,285398,723,284810,40,100,100,100,100,40,100,0,0,0,0,466976,0x03FF1FFF,0.164,2500,0.016,2500,1.068,2500,0.004,2500,0.01,2500,0.004,2500,-3.07871,0,-2.29398,0,0,0,154.068,0,0,0,0
2014-01-19 10:20:36,889,443398904073,285428,724,284839,40,40,100,41,40,41,100,0,0,0,0,466976,0x03FF1FFF,1.104,2500,0.016,2500,0.004,2500,0.004,2500,0.084,2500,0.004,2500,2.04865,0,0,0,0,0,154.068,0,0,0,0
2014-01-19 10:21:38,174,443398965358,285458,724,284870,202,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.784,2500,0.016,2500,0.586,2500,0.004,2500,0.01,2500,0.004,2500,0,0,-2.15654,64233,3386,65517,17.1557,0,0,0,0
2014-01-19 10:22:38,526,443399025710,285488,724,284900,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.846,2500,0.016,2500,0.004,2500,0.004,2500,0.326,2500,0.004,2500,-2.19486,-2.1836,0,616,61945,450,17.5755,0,0,0,0
2014-01-19 10:23:38,683,443399085867,285518,725,284930,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,1.018,2500,0.016,2500,0.002,2500,0.004,2500,0.01,2500,0.284,2500,0,-2.79112,0,64938,4335,150,17.9952,0,0,0,0
2014-01-19 10:24:38,877,443399146061,285548,725,284959,40,40,100,41,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.716,2500,0.016,2500,0.246,2500,0.004,2500,0.238,2500,0.004,2500,1.68048,0,-2.47054,65286,61290,113,18.5196,0,0,0,0
2014-01-19 10:25:40,307,443399207491,285578,725,284990,202,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,1.03,2500,0.016,2500,0.002,2500,0.004,2500,0.01,2500,0.338,2500,0,-2.94473,0,782,4663,176,18.8342,0,0,0,0
2014-01-19 10:26:40,464,443399267648,285608,725,285020,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.714,2500,0.016,2500,0.546,2500,0.004,2500,0.008,2500,0.004,2500,0,0,0,64272,61334,65436,19.2535,0,0,0,0
2014-01-19 10:27:40,698,443399327882,285639,725,285050,40,40,100,40,40,40,100,0,0,0,0,466976,0x03FF1FFF,1.286,2500,0.016,2500,0,2500,0,2500,0,2500,0.004,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-19 10:28:40,781,443399387965,285669,725,285080,40,40,100,41,100,40,100,0,0,0,0,466976,0x03FF1FFF,0.576,2500,0.016,2500,0.636,2500,0.004,2500,0.01,2500,0.004,2500,-2.54478,-2.49209,0,0,0,0,154.068,0,0,0,0
2014-01-19 10:29:42,377,443399449561,285699,725,285111,202,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,1.082,2500,0.016,2500,0.004,2500,0.128,2500,0.01,2500,0.004,2500,2.28465,-3.11187,2.79132,3029,2251,65281,20.5107,0,0,0,0
2014-01-19 10:30:42,458,443399509642,285729,725,285141,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.266,2500,0.016,2500,0.376,2500,0.004,2500,0.01,2500,0.574,2500,-3.35696,-2.48699,2.44638,62530,63917,64925,20.8248,0,0,0,0
2014-01-19 10:31:42,675,443399569859,285760,725,285171,30,100,30,31,100,100,100,0,0,0,0,466976,0x03FF1FFF,0,2500,0,2500,0,2500,0,2500,0,2500,0,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-19 10:32:42,834,443399630018,285790,725,285201,40,40,100,41,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.036,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,1.242,2500,-1.94962,3.19186,1.91067,62748,698,64501,21.5576,0,0,0,0
2014-01-19 10:33:44,398,443399691582,285820,725,285232,202,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,1.256,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,2.16342,0,-3.00419,2743,62728,65119,21.7668,0,0,0,0
2014-01-19 10:34:44,571,443399751755,285850,726,285261,60,100,100,100,60,100,100,0,0,0,0,466976,0x03FF1FFF,0.024,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,1.374,2500,-1.74637,0,1.85029,63626,1934,64168,21.8715,0,0,0,0
2014-01-19 10:35:45,123,443399812307,285880,726,285290,40,48,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,1.05,2500,0.014,2500,0.32,2500,0.004,2500,0.01,2500,0.004,2500,2.07426,2.45147,-2.64138,1741,61331,65104,22.0807,0,0,0,0
2014-01-19 10:36:46,278,443399873462,285910,726,285321,202,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.24,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,1.03,2500,-2.40882,0,0,64944,2552,63950,22.1853,0,0,0,0
2014-01-19 10:37:46,374,443399933558,285940,726,285351,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.38,2500,0.016,2500,0.862,2500,0.004,2500,0.01,2500,0.004,2500,2.26645,2.31112,1.22108,991,61035,64992,22.1853,0,0,0,0
2014-01-19 10:38:46,594,443399993778,285970,727,285381,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.85,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.492,2500,0,3.1797,0,313,2260,63964,22.1853,0,0,0,0
2014-01-19 10:39:46,830,443400054014,286000,727,285410,40,40,100,41,40,40,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,-1.78242,0,0,0,0,0,154.068,0,0,0,0
2014-01-19 10:40:46,926,443400114110,286030,727,285440,40,40,100,41,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,3.22023,0,-1.64421,1139,1812,64149,22.1853,0,0,0,0
2014-01-19 10:41:47,28,443400174212,286060,727,285470,40,44,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,3.45042,-2.02298,0,270,61567,64741,22.0807,0,0,0,0
2014-01-19 10:42:47,738,443400234922,286090,727,285501,202,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,0,-1.77566,1442,1549,64340,21.8715,0,0,0,0
2014-01-19 10:43:47,840,443400295024,286120,727,285531,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,-1.58065,-2.84835,0,191,61917,64742,21.7668,0,0,0,0
2014-01-19 10:44:48,282,443400355466,286150,727,285561,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,3.02722,-2.68001,1564,1759,64563,21.5576,0,0,0,0
2014-01-19 10:45:48,708,443400415892,286181,727,285591,40,40,100,40,40,40,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.014,2500,0,2500,0,2500,0,2500,0.006,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-19 10:46:48,950,443400476134,286211,727,285621,40,40,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,0,-2.0609,1809,1893,64936,21.1389,0,0,0,0
2014-01-19 10:47:49,121,443400536305,286241,727,285651,40,100,100,41,100,40,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,2.51055,0,0,0,0,154.068,0,0,0,0
