'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'SStates Loadshed,'SStates Loadshed Latch,'SStates Test Mode,'SStates Magnetometer,'SStates PXFSS,'SStates NXFSS,'SStates PYFSS,'SStates NYFSS,'SStates PZFSS,'SStates NZFSS,'SStates XWheel,'SStates YWheel,'SStates ZWheel,'SStates RateGyro,'SStates MTX,'SStates MTY,'SStates MTZ,'SStates GPS Supply,'SStates 5V Supply,'SStates Spare,'SStates Instrument,'SStates GPS,'SStates BCDR0State,'SStates BCDR1State,'+X Panel Current(mA),'+Y Panel Current(mA),'+Z Panel Current(mA),'-X Panel Current(mA),'-Y Panel Current(mA),'-Z Panel Current(mA),'+X Panel Temperature(°C),'+Y Panel Temperature(°C),'+Z Panel Temperature(°C),'-X Panel Temperature(°C),'-Y Panel Temperature(°C),'-Z Panel Temperature(°C),'Bus Voltage(V),'Main Switch Current(A),'5V Rail Voltage(V),'3V Rail Voltage(V),'3V Rail Current(mA),'ADC0 Temperture(°C),'ADC1 Temperture(°C),'ADC2 Temperture(°C),'BCDR0 Battery Voltage(V),'BCDR1 Battery Voltage(V),'HKC Current(mA),'ADCC Current(mA),'Magnetometer Voltage(V),'Rate Sensor Voltage(V),'Rate Sensor Current(mA),'Sun Sensor Voltage(V),'Sun Sensor Current(mA),'Mag. Torquer X Current(mA),'Mag. Torquer Y Current(mA),'Mag. Torquer Z Current(mA),'Wheel Sum Current(mA),'Wheel X Voltage(V),'Wheel Y Voltage(V),'Wheel Z Voltage(V),'ST Switch Voltage(V),'ST Switch Current(mA),'ST Voltage(V),'ST Current(mA),'Instrument Voltage(V),'Instrument Current(mA),'UHF Rx Current(mA),'UHF Rx Temperature(°C),'UHF Rx SSI(V),'S-Band Tx Voltage(V),'S-Band Tx Current(A)
2014-01-19 10:17:34,518,443398721702,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,465.587,3.9125,1.565,6.26,1.565,21.628,28.0939,17.0709,12.8724,14.3205,15.444,5.0883,0.545246,5.04808,2.97707,8.38216,16.5,15.625,16.625,4.06616,3.99653,96.1098,109.375,5.02575,4.85683,1.3875,0.831588,0.976562,1.55702,1.80614,0.871931,82.1938,5.06418,5.05928,5.07644,0.37202,0.244,1.17376,0.313,5.0715,148.112,22.9596,18.2579,0.475463,0,0.0211588
2014-01-19 10:18:34,900,443398782084,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,668.255,27.3875,3.13,1.565,6.26,1.565,22.4956,28.4774,17.4275,13.3385,14.4064,15.14,5.09013,0.726316,4.96926,2.97707,9.60286,16.875,16,17.125,4.06616,3.99653,95.4587,109.619,4.95097,4.85683,2.0535,8.15083,163.086,1.55702,1.86842,0.871931,65.104,5.07398,5.06908,5.08379,0.369573,0.244,1.17376,0.313,5.0862,149.739,23.1674,18.3916,0.499266,0,0.020345
2014-01-19 10:19:35,270,443398842454,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,92.335,422.55,3.9125,1.565,6.26,1.565,23.9239,28.698,18.5084,13.466,14.794,15.357,5.0883,0.561522,4.98026,2.97494,8.87044,17.25,16.375,17.375,4.06616,3.99653,95.6215,109.863,4.96165,4.86907,2.0535,8.22383,28.2389,1.6193,1.80614,0.871931,76.4972,5.06908,5.06418,5.07889,0.369573,0.244,1.17376,0.313,5.0813,149.739,23.1674,18.5698,0.491942,0,0.0211588
2014-01-19 10:20:36,379,443398903563,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,429.592,0.7825,53.9925,1.565,6.26,1.565,25.6515,28.5324,18.7358,13.8068,15.0967,15.0534,5.11761,0.498452,5.09207,2.97494,8.2194,17.5,16.75,17.625,4.06616,3.99653,94.8077,109.619,5.02789,4.9523,1.443,0.84111,1.05794,1.6193,1.80614,0.934212,82.1938,5.0985,5.09359,5.11075,0.369573,0.244,1.16705,0.313,5.1107,147.298,22.9856,18.7034,0.48889,0,0.020345
2014-01-19 10:21:36,764,443398963948,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,438.982,289.525,3.9125,1.565,6.26,2.3475,26.8564,29.0312,19.469,14.1489,15.14,15.4005,5.05898,0.73242,4.96926,2.97707,9.847,18,17.125,18.125,4.06616,3.99653,95.7029,110.189,4.9531,4.85438,2.0535,8.14766,163.086,1.6193,1.80614,0.871931,70.8006,5.04457,5.04212,5.05683,0.369573,0.244,1.16705,0.313,5.05925,150.553,23.2713,18.8816,0.491942,0,0.020345
2014-01-19 10:22:37,10,443399024194,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,439.765,53.21,208.927,1.565,6.26,1.565,28.8088,28.1484,19.8389,14.3205,15.4005,15.2268,5.06448,0.634764,4.97293,2.97494,9.27734,18.25,17.5,18.375,4.06616,3.99516,95.2146,110.758,4.95524,4.85928,2.0535,8.19209,83.2519,5.16931,1.9307,0.934212,72.4282,5.05928,5.05437,5.07153,0.369573,0.244,1.16705,0.313,5.0715,150.553,23.1674,19.0599,0.484008,0,0.020345
2014-01-19 10:23:37,369,443399084553,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,411.595,0.7825,3.9125,1.565,6.26,112.68,29.9323,28.8643,20.1178,14.8371,15.2702,15.7928,5.09379,0.567626,5.04442,2.97494,8.13802,18.75,17.75,18.75,4.0648,3.99516,95.6215,109.863,5.0343,4.94006,2.6085,4.08811,0.976562,2.49123,1.80614,0.871931,98.4698,5.07644,5.07153,5.08869,0.369573,0.244,1.16705,0.313,5.0911,149.739,23.2972,19.1935,0.48828,0,0.020345
2014-01-19 10:24:38,474,443399145658,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,274.657,122.852,80.5975,1.565,6.26,1.565,31.795,27.5517,20.5855,14.8371,15.4005,15.6618,5.0773,0.496418,5.08474,2.97494,8.05664,19,18.125,19.125,4.06616,3.99653,96.1098,110.107,5.04498,4.91558,1.332,0.831588,1.05794,1.6193,1.80614,0.934212,88.7042,5.05683,5.05437,5.06908,0.367125,0.244,1.16705,0.313,5.06905,150.553,23.1154,19.3272,0.474242,0,0.020345
2014-01-19 10:25:38,689,443399205873,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,572.007,0.7825,3.9125,1.565,6.26,156.5,32.8204,27.9305,20.3512,15.4005,15.1834,16.4953,5.03699,0.760903,4.96926,2.97707,9.60286,19.5,18.5,19.625,4.0648,3.99653,96.3539,110.433,4.9531,4.85438,2.0535,7.59221,163.249,1.6193,1.80614,0.934212,94.4008,5.02006,5.0127,5.02986,0.367125,0.244,1.16035,0.313,5.0323,151.367,23.1674,19.5055,0.484618,0,0.020345
2014-01-19 10:26:38,875,443399266059,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,407.683,309.87,3.9125,1.565,6.26,1.565,34.2517,26.9095,20.6795,15.4875,15.1834,16.2311,5.0205,0.724282,4.96926,2.97494,9.68424,19.75,18.875,19.875,4.06616,3.99653,96.5167,110.84,4.9531,4.85438,2.0535,8.15401,162.353,1.6193,1.80614,0.934212,59.4074,5.00535,5.0029,5.02006,0.367125,0.244,1.16035,0.313,5.02005,151.367,23.1674,19.6838,0.483397,0,0.020345
