'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'EulerAngleErrors Data[0],'EulerAngleErrors Data[1],'EulerAngleErrors Data[2],'EulerAngleErrors Length,'Mode In,'Mode In,'Mode Out,'Mode Out,'StateVector Data[0],'StateVector Data[1],'StateVector Data[2],'StateVector Data[3],'StateVector Data[4],'StateVector Data[5],'StateVector Data[6],'StateVector Length,'Chosen FSS,'Current FFS Data[0],'Current FFS Data[1],'Current FFS Data[2],'Current FFS Data[3],'Current FFS Data[4],'Current FFS Data[5],'Current FFS Data[6],'Cycle Counter,'Gamma,'Useable FSS Data[0],'Useable FSS Data[1],'Useable FSS Data[2],'Useable FSS Data[3],'Useable FSS Data[4],'Useable FSS Data[5],'Useable_FSS Length,'Active Sensors Data[0],'Active Sensors Data[1],'Active Sensors Data[2],'Active Sensors Data[3],'Active Sensors Length,'Hold Transition,'StatePkp1p Data[0],'StatePkp1p Data[1],'StatePkp1p Data[2],'StatePkp1p Data[3],'StatePkp1p Data[4],'StatePkp1p Data[5],'StatePkp1p Data[6],'StatePkp1p Length
2014-01-19 10:17:34,835,443398722019,-0.00184212,-0.000649809,0.0157129,3,9,Three Axis PID,1,Passive,0.0276573,0.0540985,0.0128742,-0.941732,-0.0857582,-0.290962,0.145356,7,2,2,5,4,0,0,0,0,284750,46.1796,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0131314,0.0148091,0.0134296,0.0253375,0.049764,0.0776505,0.0462444,7
2014-01-19 10:18:35,202,443398782386,-0.00184212,-0.000649809,0.0157129,3,9,Three Axis PID,1,Passive,0.0269078,0.0462037,0.0120395,0.351079,0.152102,-0.645677,0.66084,7,1,1,4,3,0,0,0,0,284780,47.2606,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0154486,0.012842,0.0128726,0.0613841,0.0689139,0.0356616,0.0372885,7
2014-01-19 10:19:35,574,443398842758,-0.00184212,-0.000649809,0.0157129,3,9,Three Axis PID,1,Passive,0.0340091,0.0506503,0.0111845,0.82244,-0.0218727,0.467103,-0.323927,7,2,2,1,4,0,0,0,0,284810,48.6777,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0130466,0.0153965,0.0128399,0.0380646,0.0447122,0.0730551,0.0459823,7
2014-01-19 10:20:36,683,443398903867,-0.00184212,-0.000649809,0.0157129,3,9,Three Axis PID,1,Passive,0.0411106,0.0391274,0.00934791,-0.650272,-0.0872641,0.473905,-0.58732,7,1,1,5,4,0,0,0,0,284839,50.5501,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0151051,0.0131654,0.0129663,0.0469358,0.0745006,0.0387485,0.0386251,7
2014-01-19 10:21:37,69,443398964253,-0.00184212,-0.000649809,0.0157129,3,9,Three Axis PID,1,Passive,0.0422737,0.0416363,0.00614176,-0.611236,0.0850266,-0.567449,0.545126,7,2,1,2,4,0,0,0,0,284869,52.8006,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0128044,0.0152417,0.0132392,0.047356,0.0411768,0.0666213,0.045006,7
2014-01-19 10:22:38,324,443399025508,-0.00184212,-0.000649809,0.0157129,3,9,Three Axis PID,1,Passive,0.0496676,0.0293881,0.00720984,0.862268,-0.0312953,-0.290165,0.413906,7,1,1,5,4,0,0,0,0,284900,55.5976,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0139362,0.0132859,0.013981,0.0310249,0.0745421,0.0443026,0.0423019,7
2014-01-19 10:23:38,487,443399085671,-0.00184212,-0.000649809,0.0157129,3,9,Three Axis PID,1,Passive,0.0494045,0.0265682,0.00807569,0.355502,-0.104094,0.523802,-0.767082,7,1,1,3,4,0,0,0,0,284930,58.7543,1,0,0,0,0,0,6,1,1,0,0,4,1,0.012865,0.0139895,0.0142082,0.0491174,0.0434289,0.0632591,0.0409526,7
2014-01-19 10:24:38,776,443399145960,-0.00184212,-0.000649809,0.0157129,3,9,Three Axis PID,1,Passive,0.0531642,0.0213784,0.00439898,-0.952016,0.140146,0.165405,-0.216023,7,1,1,2,5,0,0,0,0,284959,62.3282,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0132901,0.0130416,0.0145751,0.0236815,0.0687973,0.0462723,0.0441309,7
2014-01-19 10:25:38,992,443399206176,-0.00184212,-0.000649809,0.0157129,3,9,Three Axis PID,1,Passive,0.0522899,0.0166608,0.00208361,-0.125675,0.0485911,-0.484907,0.864124,7,1,1,3,4,0,0,0,0,284989,66.2784,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0130192,0.0129558,0.0146657,0.0470465,0.044916,0.0593656,0.0357952,7
2014-01-19 10:26:39,180,443399266364,-0.00184212,-0.000649809,0.0157129,3,9,Three Axis PID,1,Passive,0.0549128,0.0151662,0.000235893,0.973427,-0.21668,-0.0687392,-0.0276562,7,1,2,1,4,0,0,0,0,285019,70.559,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0130406,0.012833,0.0146388,0.0231403,0.0626348,0.0475179,0.0452795,7
