'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'EulerAngleErrors Data[0],'EulerAngleErrors Data[1],'EulerAngleErrors Data[2],'EulerAngleErrors Length,'Mode In,'Mode In,'Mode Out,'Mode Out,'StateVector Data[0],'StateVector Data[1],'StateVector Data[2],'StateVector Data[3],'StateVector Data[4],'StateVector Data[5],'StateVector Data[6],'StateVector Length,'Chosen FSS,'Current FFS Data[0],'Current FFS Data[1],'Current FFS Data[2],'Current FFS Data[3],'Current FFS Data[4],'Current FFS Data[5],'Current FFS Data[6],'Cycle Counter,'Gamma,'Useable FSS Data[0],'Useable FSS Data[1],'Useable FSS Data[2],'Useable FSS Data[3],'Useable FSS Data[4],'Useable FSS Data[5],'Useable_FSS Length,'Active Sensors Data[0],'Active Sensors Data[1],'Active Sensors Data[2],'Active Sensors Data[3],'Active Sensors Length,'Hold Transition,'StatePkp1p Data[0],'StatePkp1p Data[1],'StatePkp1p Data[2],'StatePkp1p Data[3],'StatePkp1p Data[4],'StatePkp1p Data[5],'StatePkp1p Data[6],'StatePkp1p Length
2014-01-05 10:17:22,580,442189109764,0,0,0,3,1,Passive,1,Passive,0.0812639,0.0589595,0.0314321,0.562631,0.689387,0.376317,-0.258024,7,3,3,4,6,0,0,0,0,127437,66.6371,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0137167,0.0132066,0.0144227,0.0436008,0.0463345,0.0524525,0.0447931,7
2014-01-05 10:18:23,114,442189170298,0,0,0,3,1,Passive,1,Passive,0.0923377,0.0436503,0.0290762,-0.712705,-0.596431,-0.260031,0.262117,7,3,3,4,6,0,0,0,0,127467,63.3858,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0134249,0.0132414,0.0147607,0.0387697,0.0508351,0.0534142,0.0426686,7
2014-01-05 10:19:23,308,442189230492,0,0,0,3,1,Passive,1,Passive,0.100166,0.0286119,0.0230141,0.835191,0.474317,0.110274,-0.255574,7,3,3,4,5,0,0,0,0,127496,60.3196,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0129616,0.0133421,0.0151888,0.0335114,0.055552,0.0545408,0.0420679,7
2014-01-05 10:20:24,388,442189291572,0,0,0,3,1,Passive,1,Passive,0.106242,0.0130084,0.0138991,-0.88987,-0.251566,0.119111,0.361467,7,3,3,4,5,0,0,0,0,127527,57.3823,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0126444,0.0137811,0.0151005,0.026853,0.0575024,0.0573266,0.0445403,7
2014-01-05 10:21:24,636,442189351820,0,0,0,3,1,Passive,1,Passive,0.108218,0.000964553,0.00109918,0.863874,0.00658351,-0.328497,-0.381796,7,3,3,4,2,0,0,0,0,127557,54.802,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0135657,0.0140453,0.0142781,0.0264735,0.0563399,0.0577874,0.052818,7
2014-01-05 10:22:25,68,442189412252,0,0,0,3,1,Passive,1,Passive,0.103718,-0.00510606,-0.0171837,-0.751218,0.153461,0.521724,0.374066,7,4,3,4,2,0,0,0,0,127585,52.5185,1,1,0,0,0,0,6,1,1,0,0,4,0,0.0142889,0.0134501,0.0128751,0.0308304,0.0512563,0.0574868,0.0635057,7
2014-01-05 10:23:25,191,442189472375,0,0,0,3,1,Passive,1,Passive,0.102028,-0.00746422,-0.0317882,0.585859,-0.268411,-0.660352,-0.385565,7,4,3,4,2,0,0,0,0,127615,50.5712,0,1,0,0,0,0,6,1,1,0,0,4,0,0.0149643,0.0138794,0.0133227,0.0358139,0.0448733,0.0543482,0.0689863,7
2014-01-05 10:24:26,499,442189533683,0,0,0,3,1,Passive,1,Passive,0.0950202,-0.00348197,-0.0458178,-0.402342,0.344125,0.715969,0.455068,7,4,3,4,2,0,0,0,0,127646,48.9538,0,1,0,0,0,0,6,1,1,0,0,4,0,0.0140619,0.0137416,0.014402,0.0398351,0.0412179,0.0540993,0.0709759,7
2014-01-05 10:25:27,135,442189594319,0,0,0,3,1,Passive,1,Passive,0.0875963,0.00299331,-0.0582138,0.273814,-0.335264,-0.786059,-0.441288,7,4,4,3,1,0,0,0,0,127676,47.809,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0133199,0.013866,0.0150148,0.0434216,0.0411555,0.049189,0.0716088,7
2014-01-05 10:26:27,404,442189654588,0,0,0,3,1,Passive,1,Passive,0.0788135,0.0126727,-0.0666128,-0.157016,0.308755,0.831757,0.433815,7,4,4,3,1,0,0,0,0,127706,47.1117,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0130232,0.0140611,0.0151483,0.0479929,0.0423323,0.0443125,0.070994,7
