'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'ACS Cycle Count,'ACS Cycle Timeout Count,'ACS Cycle OASYS Count,'ACS State,'ACS SubState[0],'ACS SubState[1],'ACS SubState[2],'ACS SubState[3],'ACS SubState[4],'ACS SubState[5],'ACS SubState[6],'ACS SubState[7],'ACS SubState[8],'ACS SubState[9],'ACS Error Code,'ACS Device Config Mask,'SS CoarseVoltage 0(V),'SS Exposure Time 0(ms),'SS CoarseVoltage 1(V),'SS Exposure Time 1(ms),'SS CoarseVoltage 2(V),'SS Exposure Time 2(ms),'SS CoarseVoltage 3(V),'SS Exposure Time 3(ms),'SS CoarseVoltage 4(V),'SS Exposure Time 4(ms),'SS CoarseVoltage 5(V),'SS Exposure Time 5(ms),'Wheel Speed[0](rad/s),'Wheel Speed[1](rad/s),'Wheel Speed[2](rad/s),'Magnetometer X,'Magnetometer Y,'Magnetometer Z,'Magnetometer Temperature(°C),'Rate Sensor X,'Rate Sensor Y,'Rate Sensor Z,'Rate Sensor Temperature(°C)
2014-01-05 10:17:22,682,442189109866,128202,1034,127437,100,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.784,2500,0.142,2500,0.432,2500,0.268,2500,3.318,2500,0,0,0,64511,62061,65159,12.2145,0,0,0,0
2014-01-05 10:18:23,214,442189170398,128233,1034,127467,40,40,100,41,100,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.866,2500,0.188,2500,0.53,2500,0.278,2500,3.26,2500,0,0,0,64103,62409,65482,12.4251,0,0,0,0
2014-01-05 10:19:24,395,442189231579,128263,1035,127497,202,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.014,2500,1.176,2500,0.202,2500,0.144,2500,0.33,2500,3.136,2500,0,0,0,64258,62548,359,12.6357,0,0,0,0
2014-01-05 10:20:24,589,442189291773,128293,1035,127527,100,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.066,2500,1.424,2500,0.244,2500,0.04,2500,0.388,2500,2.944,2500,0,0,0,64587,62949,703,12.741,0,0,0,0
2014-01-05 10:21:24,737,442189351921,128323,1035,127557,100,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.242,2500,0.184,2500,0.004,2500,0.01,2500,2,2500,0,0,0,64996,63654,943,13.0567,0,0,0,0
2014-01-05 10:22:25,169,442189412353,128354,1037,127585,40,40,100,41,41,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.22,2500,0.03,2500,0.004,2500,0.01,2500,1.752,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-05 10:23:25,394,442189472578,128384,1037,127615,40,40,100,41,100,100,0,0,0,0,0,139296,0x007F1FFF,0.008,2500,0.388,2500,0.264,2500,0.004,2500,0.01,2500,1.504,2500,0,0,0,65516,132,1071,13.3725,0,0,0,0
2014-01-05 10:24:26,600,442189533784,128414,1037,127646,100,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.032,2500,0.326,2500,0.362,2500,0.004,2500,0.01,2500,1.074,2500,0,0,0,181,1090,995,13.4777,0,0,0,0
2014-01-05 10:25:27,238,442189594422,128445,1037,127676,40,40,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.186,2500,1.046,2500,0.088,2500,0.004,2500,0.008,2500,1.04,2500,0,0,0,245,1825,861,14.214,0,0,0,0
2014-01-05 10:26:28,514,442189655698,128475,1037,127707,202,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.204,2500,1.258,2500,0.094,2500,0.004,2500,0.01,2500,0.676,2500,0,0,0,264,2419,684,14.0037,0,0,0,0
2014-01-05 10:27:28,813,442189715997,128505,1037,127737,100,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.274,2500,1.548,2500,0.062,2500,0.004,2500,0.01,2500,0.33,2500,0,0,0,205,2795,481,14.4243,0,0,0,0
2014-01-05 10:28:29,210,442189776394,128536,1037,127767,40,40,100,41,100,100,0,0,0,0,0,139296,0x007F1FFF,0.216,2500,1.704,2500,0.06,2500,0.128,2500,0.01,2500,0.308,2500,0,0,0,234,2906,360,14.6346,0,0,0,0
2014-01-05 10:29:30,674,442189837858,128566,1037,127798,202,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.142,2500,1.642,2500,0.032,2500,0.362,2500,0.01,2500,0.114,2500,0,0,0,180,3003,199,14.95,0,0,0,0
