'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'ACS Cycle Count,'ACS Cycle Timeout Count,'ACS Cycle OASYS Count,'ACS State,'ACS SubState[0],'ACS SubState[1],'ACS SubState[2],'ACS SubState[3],'ACS SubState[4],'ACS SubState[5],'ACS SubState[6],'ACS SubState[7],'ACS SubState[8],'ACS SubState[9],'ACS Error Code,'ACS Device Config Mask,'SS CoarseVoltage 0(V),'SS Exposure Time 0(ms),'SS CoarseVoltage 1(V),'SS Exposure Time 1(ms),'SS CoarseVoltage 2(V),'SS Exposure Time 2(ms),'SS CoarseVoltage 3(V),'SS Exposure Time 3(ms),'SS CoarseVoltage 4(V),'SS Exposure Time 4(ms),'SS CoarseVoltage 5(V),'SS Exposure Time 5(ms),'Wheel Speed[0](rad/s),'Wheel Speed[1](rad/s),'Wheel Speed[2](rad/s),'Magnetometer X,'Magnetometer Y,'Magnetometer Z,'Magnetometer Temperature(°C),'Rate Sensor X,'Rate Sensor Y,'Rate Sensor Z,'Rate Sensor Temperature(°C)
2014-01-03 10:18:06,783,442016353967,42068,302,41877,100,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.016,2500,0.006,2500,1.902,2500,0.01,2500,0.004,2500,0,0,0,65335,1380,875,14.3192,0,0,0,0
2014-01-03 10:19:07,117,442016414301,42099,302,41907,40,40,100,41,40,100,0,0,0,0,0,139296,0x007F1FFF,0.184,2500,0.016,2500,0.006,2500,2.108,2500,0.01,2500,0.004,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-03 10:20:07,252,442016474436,42129,302,41937,40,40,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.016,2500,0.006,2500,1.064,2500,0.01,2500,0.004,2500,0,0,0,65517,1583,828,14.95,0,0,0,0
2014-01-03 10:21:08,568,442016535752,42159,302,41968,202,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.016,2500,0.006,2500,0.654,2500,0.01,2500,0.332,2500,0,0,0,51,2045,727,15.1602,0,0,0,0
2014-01-03 10:22:08,681,442016595865,42189,302,41998,100,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.016,2500,0.006,2500,0.356,2500,0.01,2500,0.756,2500,0,0,0,68,2492,561,15.7907,0,0,0,0
2014-01-03 10:23:08,923,442016656107,42220,302,42028,30,100,30,31,100,100,0,0,0,0,0,139296,0x007F1FFF,0,2500,0,2500,0,2500,0,2500,0,2500,0,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-03 10:24:09,131,442016716315,42250,302,42058,40,40,100,41,41,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.016,2500,0.006,2500,0.008,2500,0.008,2500,0.996,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-03 10:25:09,399,442016776583,42280,302,42088,40,46,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.104,2500,0.006,2500,0.014,2500,0.01,2500,0.954,2500,0,0,0,65426,2885,65523,16.7359,0,0,0,0
2014-01-03 10:26:10,552,442016837736,42310,302,42119,202,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.012,2500,0.784,2500,0.006,2500,0.004,2500,0.01,2500,0.26,2500,0,0,0,65291,2625,65290,17.1557,0,0,0,0
2014-01-03 10:27:10,753,442016897937,42340,302,42149,100,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.142,2500,0.884,2500,0.006,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,65126,2114,65096,17.4706,0,0,0,0
2014-01-03 10:28:10,986,442016958170,42371,302,42179,30,100,30,31,100,100,0,0,0,0,0,139296,0x007F1FFF,0,2500,0,2500,0,2500,0,2500,0,2500,0,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-03 10:29:11,131,442017018315,42401,302,42209,40,40,100,41,41,100,0,0,0,0,0,139296,0x007F1FFF,0.11,2500,0.43,2500,0.006,2500,0.004,2500,0.62,2500,0.004,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-03 10:30:11,320,442017078504,42431,304,42237,40,40,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.042,2500,0.016,2500,0.006,2500,0.004,2500,0.978,2500,0.004,2500,0,0,0,64756,48,64944,18.6245,0,0,0,0
2014-01-03 10:31:12,408,442017139592,42461,304,42268,100,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.018,2500,0.016,2500,0.006,2500,0.004,2500,1.114,2500,0.004,2500,0,0,0,64764,64695,64997,18.8342,0,0,0,0
2014-01-03 10:32:12,820,442017200004,42491,305,42297,100,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.016,2500,0.006,2500,0.086,2500,0.946,2500,0.004,2500,0,0,0,64922,63910,65086,19.1486,0,0,0,0
2014-01-03 10:33:13,107,442017260291,42522,305,42327,40,40,100,41,100,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.016,2500,0.006,2500,0.214,2500,0.906,2500,0.004,2500,0,0,0,64938,63586,65139,19.5679,0,0,0,0
2014-01-03 10:34:14,570,442017321754,42552,306,42357,202,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.016,2500,0.006,2500,0.6,2500,0.538,2500,0.004,2500,0,0,0,65236,63145,65207,19.7774,0,0,0,0
2014-01-03 10:35:14,694,442017381878,42582,306,42387,100,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.016,2500,0.006,2500,1.064,2500,0.042,2500,0.004,2500,0,0,0,81,62901,65235,20.0917,0,0,0,0
