'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'EulerAngleErrors Data[0],'EulerAngleErrors Data[1],'EulerAngleErrors Data[2],'EulerAngleErrors Length,'Mode In,'Mode In,'Mode Out,'Mode Out,'StateVector Data[0],'StateVector Data[1],'StateVector Data[2],'StateVector Data[3],'StateVector Data[4],'StateVector Data[5],'StateVector Data[6],'StateVector Length,'Chosen FSS,'Current FFS Data[0],'Current FFS Data[1],'Current FFS Data[2],'Current FFS Data[3],'Current FFS Data[4],'Current FFS Data[5],'Current FFS Data[6],'Cycle Counter,'Gamma,'Useable FSS Data[0],'Useable FSS Data[1],'Useable FSS Data[2],'Useable FSS Data[3],'Useable FSS Data[4],'Useable FSS Data[5],'Useable_FSS Length,'Active Sensors Data[0],'Active Sensors Data[1],'Active Sensors Data[2],'Active Sensors Data[3],'Active Sensors Length,'Hold Transition,'StatePkp1p Data[0],'StatePkp1p Data[1],'StatePkp1p Data[2],'StatePkp1p Data[3],'StatePkp1p Data[4],'StatePkp1p Data[5],'StatePkp1p Data[6],'StatePkp1p Length
2014-01-31 00:00:09,136,444398476320,0,0,0,3,1,Passive,1,Passive,0.0326703,0.0107485,0.0418941,0.447083,0.0922284,-0.873917,0.166976,7,2,2,3,4,0,0,0,0,94382,131.111,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0131846,0.0148488,0.0132893,0.0695821,0.0463374,0.043522,0.0449196,7
2014-01-31 00:01:09,605,444398536789,0,0,0,3,1,Passive,1,Passive,0.0340419,0.010492,0.0445707,0.239024,-0.843653,0.313898,0.364121,7,6,6,5,4,0,0,0,0,94412,133.021,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0132368,0.0155841,0.0126727,0.0411486,0.0402417,0.0423115,0.0785665,7
2014-01-31 00:02:09,985,444398597169,0,0,0,3,1,Passive,1,Passive,0.0372087,0.00265627,0.0413052,-0.489295,0.214089,0.772234,-0.344109,7,0,4,1,6,0,0,0,0,94443,134.803,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0133369,0.0205615,0.0142514,0.180278,0.0495648,0.117637,0.0469955,7
2014-01-31 00:03:10,465,444398657649,0,0,0,3,1,Passive,1,Passive,0.0392134,-0.00455227,0.0432235,-0.00306688,0.824174,-0.560229,-0.0828945,7,0,1,4,6,0,0,0,0,94473,136.388,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0132576,0.0205028,0.0161191,0.130892,0.0712295,0.0503347,0.314267,7
2014-01-31 00:04:11,3,444398718187,0,0,0,3,1,Passive,1,Passive,0.0385523,-0.0071332,0.0431408,0.43731,-0.471837,-0.608289,0.464881,7,0,4,3,1,0,0,0,0,94503,137.818,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0182717,0.017528,0.0133179,0.278471,0.132285,0.172489,0.176538,7
2014-01-31 00:05:11,257,444398778441,0,0,0,3,1,Passive,1,Passive,0.0371087,-0.0117901,0.0418237,-0.182519,-0.698841,0.684245,-0.100582,7,0,1,4,5,0,0,0,0,94533,138.999,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0139168,0.0158712,0.0199153,0.28873,0.0417064,0.112877,0.300074,7
2014-01-31 00:06:11,518,444398838702,0,0,0,3,1,Passive,1,Passive,0.037928,-0.0154675,0.0439845,-0.328479,0.708845,0.368658,-0.503717,7,0,3,1,4,0,0,0,0,94563,139.766,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0205189,0.013884,0.0136786,0.160136,0.222489,0.10866,0.319888,7
2014-01-31 00:07:12,211,444398899395,0,0,0,3,1,Passive,1,Passive,0.0344604,-0.0166245,0.038941,0.322368,0.468517,-0.771779,0.28448,7,0,1,4,6,0,0,0,0,94594,139.877,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0132557,0.0139875,0.0211035,0.355498,0.14629,0.134611,0.133428,7
2014-01-31 00:08:12,490,444398959674,0,0,0,3,1,Passive,1,Passive,0.0357497,-0.0244772,0.0417445,0.14953,-0.903856,-0.0587876,0.396522,7,0,4,1,3,0,0,0,0,94624,139.049,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0151562,0.0206936,0.013368,0.102596,0.192904,0.0494666,0.361355,7
2014-01-31 00:09:12,893,444399020077,0,0,0,3,1,Passive,1,Passive,0.0301006,-0.0242559,0.0389731,-0.389334,-0.235498,0.767288,-0.451917,7,0,3,4,1,0,0,0,0,94654,137.033,1,0,0,0,0,0,6,1,0,0,0,4,0,0.015815,0.0156389,0.0180718,0.304354,0.237423,0.0763394,0.0630038,7
