'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'ACS Cycle Count,'ACS Cycle Timeout Count,'ACS Cycle OASYS Count,'ACS State,'ACS SubState[0],'ACS SubState[1],'ACS SubState[2],'ACS SubState[3],'ACS SubState[4],'ACS SubState[5],'ACS SubState[6],'ACS SubState[7],'ACS SubState[8],'ACS SubState[9],'ACS Error Code,'ACS Device Config Mask,'SS CoarseVoltage 0(V),'SS Exposure Time 0(ms),'SS CoarseVoltage 1(V),'SS Exposure Time 1(ms),'SS CoarseVoltage 2(V),'SS Exposure Time 2(ms),'SS CoarseVoltage 3(V),'SS Exposure Time 3(ms),'SS CoarseVoltage 4(V),'SS Exposure Time 4(ms),'SS CoarseVoltage 5(V),'SS Exposure Time 5(ms),'Wheel Speed[0](rad/s),'Wheel Speed[1](rad/s),'Wheel Speed[2](rad/s),'Magnetometer X,'Magnetometer Y,'Magnetometer Z,'Magnetometer Temperature(°C),'Rate Sensor X,'Rate Sensor Y,'Rate Sensor Z,'Rate Sensor Temperature(°C)
2014-01-31 00:00:09,237,444398476421,94664,288,94382,40,40,100,41,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.75,2500,0.004,2500,0.01,2500,0.062,2500,0,0,0,1571,870,241,21.0342,0,0,0,0
2014-01-31 00:01:10,716,444398537900,94694,288,94413,202,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.56,2500,0.18,2500,0.004,2500,0,0,0,64156,1543,65403,21.0342,0,0,0,0
2014-01-31 00:02:10,853,444398598037,94724,288,94443,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,1304,65521,65170,20.9295,0,0,0,0
2014-01-31 00:03:11,17,444398658201,94755,288,94473,40,40,100,40,40,40,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.014,2500,0,2500,0.004,2500,0.01,2500,0,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-31 00:04:11,103,444398718287,94785,288,94503,40,40,100,41,40,40,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-31 00:05:11,965,444398779149,94815,288,94534,202,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,209,2852,251,20.9295,0,0,0,0
2014-01-31 00:06:12,82,444398839266,94845,288,94564,202,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,0,0,64576,65121,65003,20.8248,0,0,0,0
2014-01-31 00:07:12,306,444398899490,94875,288,94594,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,827,2386,65379,20.8248,0,0,0,0
2014-01-31 00:08:12,592,444398959776,94905,288,94624,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,64106,732,65509,20.7201,0,0,0,0
2014-01-31 00:09:12,995,444399020179,94936,288,94654,40,40,100,40,40,40,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0,2500,0,2500,0.01,2500,0.004,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-31 00:10:13,204,444399080388,94966,288,94684,40,40,100,41,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,64822,2341,414,20.4059,0,0,0,0
2014-01-31 00:11:14,188,444399141372,94996,288,94715,202,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,64907,65407,64849,20.4059,0,0,0,0
2014-01-31 00:12:14,391,444399201575,95026,288,94745,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,471,2816,248,20.0917,0,0,0,0
2014-01-31 00:13:14,627,444399261811,95056,288,94775,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,64043,65370,65468,19.987,0,0,0,0
2014-01-31 00:14:15,112,444399322296,95087,288,94805,40,40,100,41,40,40,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.012,2500,0.004,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-31 00:15:15,296,444399382480,95117,288,94835,40,40,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,64663,764,802,19.5679,0,0,0,0
2014-01-31 00:16:16,16,444399443200,95147,288,94866,202,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,65468,140,64675,19.3583,0,0,0,0
2014-01-31 00:17:16,288,444399503472,95177,288,94896,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,829,1037,915,19.2535,0,0,0,0
2014-01-31 00:18:16,409,444399563593,95207,288,94926,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,64096,64569,65063,18.939,0,0,0,0
2014-01-31 00:19:16,751,444399623935,95237,288,94956,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,1946,148,174,18.6245,0,0,0,0
2014-01-31 00:20:16,986,444399684170,95268,288,94986,40,40,100,40,40,40,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0,2500,0.004,2500,0,2500,0.006,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-31 00:21:17,404,444399744588,95298,288,95016,40,44,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,0,0,1103,64419,64664,18.1001,0,0,0,0
2014-01-31 00:22:18,98,444399805282,95328,288,95047,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,0,0,65341,63804,1213,17.7854,0,0,0,0
2014-01-31 00:23:18,323,444399865507,95358,288,95077,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,64594,63895,64507,17.5755,0,0,0,0
2014-01-31 00:24:18,686,444399925870,95388,288,95107,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,0,0,1438,62969,893,17.1557,0,0,0,0
2014-01-31 00:25:19,125,444399986309,95419,288,95137,40,40,100,41,40,40,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-31 00:26:19,261,444400046445,95449,288,95167,40,40,100,41,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,0,0,1669,62073,65285,16.5259,0,0,0,0
2014-01-31 00:27:20,101,444400107285,95479,288,95198,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,0,0,63706,64749,1206,16.2108,0,0,0,0
2014-01-31 00:28:20,364,444400167548,95509,288,95228,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,0,0,16,61849,64588,15.7907,0,0,0,0
2014-01-31 00:29:20,811,444400227995,95539,288,95258,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,0,0,352,64666,1677,15.3704,0,0,0,0
2014-01-31 00:30:21,71,444400288255,95570,288,95288,40,40,100,41,40,40,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-31 00:31:21,301,444400348485,95600,288,95318,40,40,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,0,0,2387,63358,950,14.4243,0,0,0,0
2014-01-31 00:32:22,38,444400409222,95630,288,95349,202,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,0,0,62450,65081,606,13.8985,0,0,0,0
2014-01-31 00:33:22,204,444400469388,95660,288,95379,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,0,0,2242,61897,65424,13.3725,0,0,0,0
