'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'SStates Loadshed,'SStates Loadshed Latch,'SStates Test Mode,'SStates Magnetometer,'SStates PXFSS,'SStates NXFSS,'SStates PYFSS,'SStates NYFSS,'SStates PZFSS,'SStates NZFSS,'SStates XWheel,'SStates YWheel,'SStates ZWheel,'SStates RateGyro,'SStates MTX,'SStates MTY,'SStates MTZ,'SStates GPS Supply,'SStates 5V Supply,'SStates Spare,'SStates Instrument,'SStates GPS,'SStates BCDR0State,'SStates BCDR1State,'+X Panel Current(mA),'+Y Panel Current(mA),'+Z Panel Current(mA),'-X Panel Current(mA),'-Y Panel Current(mA),'-Z Panel Current(mA),'+X Panel Temperature(°C),'+Y Panel Temperature(°C),'+Z Panel Temperature(°C),'-X Panel Temperature(°C),'-Y Panel Temperature(°C),'-Z Panel Temperature(°C),'Bus Voltage(V),'Main Switch Current(A),'5V Rail Voltage(V),'3V Rail Voltage(V),'3V Rail Current(mA),'ADC0 Temperture(°C),'ADC1 Temperture(°C),'ADC2 Temperture(°C),'BCDR0 Battery Voltage(V),'BCDR1 Battery Voltage(V),'HKC Current(mA),'ADCC Current(mA),'Magnetometer Voltage(V),'Rate Sensor Voltage(V),'Rate Sensor Current(mA),'Sun Sensor Voltage(V),'Sun Sensor Current(mA),'Mag. Torquer X Current(mA),'Mag. Torquer Y Current(mA),'Mag. Torquer Z Current(mA),'Wheel Sum Current(mA),'Wheel X Voltage(V),'Wheel Y Voltage(V),'Wheel Z Voltage(V),'ST Switch Voltage(V),'ST Switch Current(mA),'ST Voltage(V),'ST Current(mA),'Instrument Voltage(V),'Instrument Current(mA),'UHF Rx Current(mA),'UHF Rx Temperature(°C),'UHF Rx SSI(V),'S-Band Tx Voltage(V),'S-Band Tx Current(A)
2014-01-18 00:00:19,549,443275286733,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,5.4775,1.565,6.23697,8.43319,7.45471,9.74582,8.22897,10.117,4.15932,0.850421,4.9656,2.97494,9.35872,18.5,18,18.875,3.90504,3.99516,113.2,128.987,4.95097,4.81766,2.0535,8.15083,162.028,1.6193,1.80614,0.871931,87.0766,4.14743,4.14498,4.15478,0.367125,0.244,1.16035,0.313,4.1552,175.781,23.0635,17.3667,0.48767,0,0.0211588
2014-01-18 00:01:19,888,443275347072,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,1.565,5.67019,7.86187,6.92639,9.12925,7.69892,9.66347,4.16482,0.571694,5.02242,2.97494,8.38216,18.375,17.625,18.625,3.92689,3.99653,112.874,129.394,5.01293,4.85683,2.22,4.11668,1.05794,2.42895,1.80614,0.934212,57.7798,4.15233,4.14743,4.16214,0.367125,0.244,1.16035,0.313,4.1748,174.967,23.0635,16.9654,0.466307,0,0.0211588
2014-01-18 00:02:20,501,443275407685,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,2.3475,4.90199,7.1701,6.48013,8.84231,7.25138,8.84231,4.17581,0.594074,5.02975,2.97494,8.46354,17.875,17.25,18.125,3.92279,3.99653,112.874,128.906,5.02148,4.8911,2.1645,1.37434,1.05794,1.6193,1.80614,0.871931,80.5662,4.16214,4.15724,4.17194,0.367125,0.244,1.16705,0.313,4.17235,174.153,23.1154,16.5638,0.478514,0,0.0211588
2014-01-18 00:03:20,753,443275467937,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,1.565,4.57877,6.64233,6.03446,8.26979,6.60177,8.26979,4.18497,0.638833,5.10857,2.97494,8.46354,17.625,16.75,17.75,3.91733,3.99516,112.63,129.231,5.05567,4.97678,2.1645,1.01885,1.05794,1.6193,1.80614,0.934212,124.511,4.15233,4.14988,4.16459,0.369573,0.244,1.16705,0.313,4.165,174.967,23.0375,16.1173,0.48828,0,0.0211588
2014-01-18 00:04:21,66,443275528250,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,1.565,3.69022,6.07495,5.54882,7.82112,6.318,7.6582,4.18681,0.600177,5.04808,2.97494,8.30078,17,16.375,17.625,3.91733,3.99653,111.979,128.58,5.03644,4.91558,2.109,0.853806,1.05794,1.6193,1.80614,0.934212,88.7042,4.16214,4.15724,4.17194,0.369573,0.244,1.16705,0.313,4.165,174.153,23.0635,15.7597,0.468749,0,0.0211588
2014-01-18 00:05:21,298,443275588482,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,1.565,3.40749,5.46793,5.22533,7.41403,5.67019,6.92639,4.15016,0.858559,4.9656,2.9728,9.68424,16.75,16,17.125,3.89822,3.99653,112.793,129.557,4.94883,4.81277,1.998,7.57316,162.109,1.6193,1.80614,0.934212,95.2146,4.13517,4.13027,4.14498,0.369573,0.244,1.16705,0.313,4.14295,174.967,23.0895,15.3122,0.476073,0,0.0211588
2014-01-18 00:06:21,649,443275648833,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,2.3475,2.68017,5.10406,4.69997,6.80462,5.34662,6.48013,4.17948,0.596108,5.11957,2.97494,8.46354,16.375,15.75,16.75,3.90777,3.99653,112.549,129.231,5.07063,4.93517,1.6095,7.4462,1.05794,2.42895,1.80614,0.934212,82.1938,4.16459,4.15969,4.17194,0.369573,0.244,1.17376,0.313,4.1699,173.339,23.0635,14.9538,0.47058,0,0.0211588
2014-01-18 00:07:22,557,443275709741,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,2.3475,2.23533,4.45759,4.4172,6.43959,4.90199,5.62973,4.17581,0.608316,5.01875,2.97494,8.30078,15.875,15.25,16.375,3.90777,3.99653,111.979,128.906,5.01934,4.86418,2.1645,1.21247,1.05794,1.55702,1.80614,0.871931,94.4008,4.16214,4.15724,4.17194,0.369573,0.244,1.17376,0.313,4.17235,174.967,23.0895,14.5051,0.465697,0,0.0211588
2014-01-18 00:08:22,832,443275770016,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,2.3475,1.79009,4.09408,3.89215,5.83205,4.37681,5.22533,4.17398,0.592039,5.02059,2.97494,8.05664,15.5,14.875,16.125,3.90504,3.99653,112.955,128.825,5.03216,4.84704,2.1645,0.87285,1.05794,1.55702,1.80614,0.934212,81.38,4.16704,4.16214,4.17684,0.37202,0.244,1.17376,0.313,4.1699,174.153,23.0895,14.1005,0.477294,0,0.0211588
2014-01-18 00:09:23,108,443275830292,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,2.3475,1.06036,3.56905,3.60944,5.38705,4.0537,4.4172,4.18497,0.620522,5.1324,2.97494,8.46354,15.375,14.375,15.625,3.89958,3.99653,112.142,129.231,5.03644,4.98658,2.0535,0.850632,1.05794,1.55702,1.86842,0.871931,109.049,4.15969,4.15478,4.16704,0.37202,0.244,1.18047,0.313,4.165,174.153,23.0895,13.6952,0.490721,0,0.0211588
2014-01-18 00:10:23,464,443275890648,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,2.3475,0.816728,3.16511,3.16511,4.86158,3.44788,3.89215,4.17398,0.744627,4.96926,2.97494,8.78906,14.625,14.125,15.25,3.87774,3.99653,112.223,128.418,4.95097,4.81766,2.0535,8.18257,83.7402,2.42895,1.86842,0.934212,92.7732,4.15969,4.15724,4.16949,0.37202,0.244,1.18047,0.313,4.1699,174.153,23.0895,13.2892,0.477294,0,0.0219726
2014-01-18 00:11:23,874,443275951058,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,2.3475,0.00289015,2.80143,2.80143,4.29602,3.12471,3.24591,4.16299,0.592039,5.04075,2.97494,8.30078,14.5,13.625,14.75,3.89412,3.99653,112.63,129.801,5.01934,4.90824,2.1645,4.1992,1.05794,2.49123,1.86842,0.934212,77.311,4.14988,4.14743,4.15969,0.37202,0.244,1.18047,0.313,4.17235,174.153,23.1154,12.8822,0.482176,0,0.0211588
2014-01-18 00:12:24,434,443276011618,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,2.3475,-0.28267,2.23533,2.47802,3.85177,2.51845,2.55888,4.17581,0.592039,5.13423,2.97494,8.2194,14,13.25,14.375,3.89139,3.99653,112.223,128.662,5.0749,4.98413,2.0535,1.52987,1.05794,1.55702,1.80614,0.934212,79.7524,4.16214,4.15969,4.17194,0.374468,0.244,1.18717,0.313,4.17235,174.153,23.0895,12.4743,0.476073,0,0.0211588
2014-01-18 00:13:24,676,443276071860,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,2.3475,-0.896037,1.95205,1.99253,3.24591,2.07348,2.03301,4.17398,0.622557,5.10674,2.97494,8.2194,13.5,12.875,13.875,3.88729,3.99653,112.467,129.638,5.03644,4.87152,1.332,1.0379,1.05794,1.55702,1.80614,0.934212,112.304,4.15478,4.15233,4.16704,0.374468,0.244,1.18717,0,4.165,174.153,23.1154,12.0653,0.484008,0,0.0219726
2014-01-18 00:14:24,991,443276132175,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,2.3475,-1.38832,1.38489,1.79009,2.80143,1.58755,1.30379,4.18864,0.604246,5.08657,2.97494,8.05664,13.125,12.5,13.5,3.88593,3.99516,112.386,129.069,5.03216,4.95965,2.109,0.850632,1.05794,1.55702,1.80614,0.871931,91.1456,4.15969,4.15724,4.17194,0.374468,0.244,1.18717,0.313,4.165,174.153,22.9856,11.6552,0.472411,0,0.0211588
