'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'SStates Loadshed,'SStates Loadshed Latch,'SStates Test Mode,'SStates Magnetometer,'SStates PXFSS,'SStates NXFSS,'SStates PYFSS,'SStates NYFSS,'SStates PZFSS,'SStates NZFSS,'SStates XWheel,'SStates YWheel,'SStates ZWheel,'SStates RateGyro,'SStates MTX,'SStates MTY,'SStates MTZ,'SStates GPS Supply,'SStates 5V Supply,'SStates Spare,'SStates Instrument,'SStates GPS,'SStates BCDR0State,'SStates BCDR1State,'+X Panel Current(mA),'+Y Panel Current(mA),'+Z Panel Current(mA),'-X Panel Current(mA),'-Y Panel Current(mA),'-Z Panel Current(mA),'+X Panel Temperature(°C),'+Y Panel Temperature(°C),'+Z Panel Temperature(°C),'-X Panel Temperature(°C),'-Y Panel Temperature(°C),'-Z Panel Temperature(°C),'Bus Voltage(V),'Main Switch Current(A),'5V Rail Voltage(V),'3V Rail Voltage(V),'3V Rail Current(mA),'ADC0 Temperture(°C),'ADC1 Temperture(°C),'ADC2 Temperture(°C),'BCDR0 Battery Voltage(V),'BCDR1 Battery Voltage(V),'HKC Current(mA),'ADCC Current(mA),'Magnetometer Voltage(V),'Rate Sensor Voltage(V),'Rate Sensor Current(mA),'Sun Sensor Voltage(V),'Sun Sensor Current(mA),'Mag. Torquer X Current(mA),'Mag. Torquer Y Current(mA),'Mag. Torquer Z Current(mA),'Wheel Sum Current(mA),'Wheel X Voltage(V),'Wheel Y Voltage(V),'Wheel Z Voltage(V),'ST Switch Voltage(V),'ST Switch Current(mA),'ST Voltage(V),'ST Current(mA),'Instrument Voltage(V),'Instrument Current(mA),'UHF Rx Current(mA),'UHF Rx Temperature(°C),'UHF Rx SSI(V),'S-Band Tx Voltage(V),'S-Band Tx Current(A)
2014-02-24 07:50:05,993,446500273177,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,931.175,0.7825,514.102,245.705,7.0425,2.3475,16.0117,5.30619,6.03446,6.23697,2.96308,3.73061,5.05532,1.02132,5.14156,2.97707,7.97526,7.375,7.25,8.375,4.13716,3.97878,102.051,10.498,5.07917,5.0184,2.0535,2.38685,1.13932,1.49474,1.86842,0.871931,61.035,5.01516,5.0078,5.02496,0.384258,0.244,1.214,0,0,20.345,23.2713,7.75905,0.879514,5.06633,0.789386
2014-02-24 07:51:06,83,446500333267,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,397.51,1.565,3.9125,1163.58,53.21,2.3475,16.0117,5.22533,7.45471,8.10653,3.73061,2.72059,4.94171,1.10677,5.13423,2.97707,8.13802,7.5,7.5,8.25,4.13853,3.97741,104.98,10.498,5.11977,5.0135,2.109,1.98692,1.13932,1.49474,1.86842,0.934212,74.0558,4.84112,4.83622,4.85338,0.384258,0.244,1.214,0.313,0,20.345,23.1414,8.08943,1.10168,4.895,0.812986
2014-02-24 07:52:06,161,446500393345,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,73.555,28.9525,3.9125,464.805,6.26,980.472,13.9777,5.34662,6.72347,10.2409,4.90199,4.33641,5.03699,1.12101,5.14156,2.97707,8.05664,7.625,7.625,8.875,4.13443,3.97741,102.946,10.498,5.09627,5.0184,2.0535,1.7457,1.13932,1.49474,1.86842,0.934212,110.677,4.96368,4.95878,4.97348,0.384258,0.244,1.214,0,0,20.345,23.1154,8.37166,1.17309,5.00024,0.803221
2014-02-24 07:53:06,249,446500453433,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,794.237,31.3,3.9125,1.565,6.26,579.05,13.466,5.913,6.11545,9.58116,5.42749,7.86187,5.09929,1.1027,5.14156,2.97707,8.13802,7.625,7.5,8.875,4.1276,3.97878,103.353,10.498,5.04926,5.02085,2.0535,1.54256,1.13932,1.49474,1.86842,0.934212,69.173,4.96368,4.95878,4.97594,0.384258,0,1.214,0,0,20.345,23.1674,8.74667,1.0437,5.00514,0.795083
2014-02-24 07:54:06,349,446500513533,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1380.33,17.215,168.237,134.59,6.26,2.3475,15.444,6.60177,6.19646,8.35148,5.42749,7.90263,4.93988,1.11084,5.1434,2.97707,7.8125,8,7.625,9,4.15628,3.97878,103.108,10.5794,5.0984,5.0135,2.0535,1.42513,1.13932,1.49474,1.86842,0.934212,97.656,4.94897,4.94652,4.96123,0.38181,0.244,1.214,0.313,0,20.345,23.1154,9.12026,1.18103,4.9929,0.803221
2014-02-24 07:55:06,460,446500573644,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,165.107,45.385,241.792,1158.1,6.26,2.3475,16.0555,6.84521,7.57678,9.58116,5.75111,6.43959,4.89774,1.13729,5.1434,2.97707,8.38216,8,7.875,9,4.14945,3.97741,104.248,10.5794,5.06849,5.01106,2.0535,1.19342,1.05794,1.49474,1.86842,0.934212,88.7042,4.8975,4.8926,4.9073,0.384258,0.244,1.2073,0,0,20.345,23.1154,9.53892,1.10717,4.92927,0.814614
2014-02-24 07:56:06,583,446500633767,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,68.0775,3.9125,827.885,109.55,763.72,13.1687,7.12947,7.49539,11.8628,6.8858,6.318,4.93805,1.1027,5.1214,2.97707,8.13802,8.25,8.125,9.25,4.14126,3.97741,103.759,9.3587,5.11764,5.01595,2.109,0.977592,1.13932,1.49474,1.86842,0.871931,77.311,4.92691,4.92446,4.93917,0.38181,0.244,1.2073,0,0,20.345,23.1934,9.86342,1.06384,4.98066,0.805662
2014-02-24 07:57:07,449,446500694633,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,483.585,53.9925,21.91,1.565,7.0425,1098.63,11.1116,7.45471,7.1701,11.8209,7.61749,9.70464,4.93438,1.19018,4.97476,2.97707,8.6263,8.5,8.25,9.5,4.14945,3.97741,103.027,10.498,4.95524,4.85683,2.0535,8.20162,55.9082,1.68158,1.86842,0.871931,84.6352,4.93427,4.92936,4.94407,0.38181,0.244,1.214,0,0,20.345,23.1674,10.2331,0.936277,4.96353,0.811359
2014-02-24 07:58:09,818,446500757002,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,482.02,0.7825,3.9125,1.565,6.26,2.3475,12.8724,7.69892,7.29203,10.3649,7.49539,11.4032,5.27886,0.329589,5.06641,2.97707,8.30078,8.625,8.625,9.625,4.12351,3.97741,101.155,10.0911,5.02575,4.86907,1.2765,6.64636,1.13932,2.42895,1.86842,0.871931,92.7732,5.1034,5.09604,5.11565,0.38181,0.244,1.2073,0,0,20.345,23.0375,10.9232,0.730589,0.442997,0.0211588
2014-02-24 07:59:14,329,446500821513,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,226.142,6.26,1.565,15.1834,8.18815,8.39233,11.4866,7.6582,9.66347,5.31184,0.276692,5.03892,2.9792,8.30078,8.75,8.625,9.875,4.07299,3.97878,97.9001,10.0911,5.04498,4.896,2.109,1.33625,1.13932,1.55702,1.86842,0.871931,53.7108,5.28969,5.28724,5.30195,0.38181,0.244,1.2073,0,0,20.345,23.4011,11.4269,0.509032,0,0.0211588
