'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'TMS470 Video ADC Temperature(°C),'TMS470 Heater Voltage(V),'TMS470 +6V(V),'MAX1231 Temperature(°C),'MAX1231 H1H (+6V)(V),'MAX1231 HRH (+1.5V)(V),'MAX1231 vh+fdh (+8V)(V),'MAX1231 RDL (+11V)(V),'MAX1231 RR (+1.5V)(V),'MAX1231 +15V(V),'MAX1231 +Sub (+10V)(V),'MAX1231 +18V(V),'MAX1231 +5VA(V),'MAX1231 H1L (-4V)(V),'MAX1231 ESD (+8V)(V),'MAX1231 -FDL (-9V)(V),'MAX1231 HRL (-3.5V)(V),'MAX1231 OGL (-2.5V)(V),'MAX1231 -18V(V),'MAX1231 -5VA(V),'GPIO GIO Dir A,'GPIO GIO DIn A,'GPIO GIO DOut A,'GPIO HET Dir A,'GPIO HET DIn A,'GPIO HET DOut A,'FPGA Status[0],'FPGA Status[1],'IOBC Exception[0],'IOBC Exception[1],'IOBC Exception[2],'IOBC Exception[3]
2014-01-16 08:40:39,192,443133706376,7.50905,0,2.17342,8.375,0.010332,0.0079992,0.033525,0,0,0,0,5.10763,2.08778,-3.078,-8.74978,-13.5746,-2.59854,-3.29773,-15.8522,-4.77682,0xD3000000,0x6A000000,0x42000000,0x01000000,0x00000000,0x02000000,0,0,0xFF,0xFF,0xFF,0xFF
2014-01-16 08:41:39,656,443133766840,7.61407,0,2.17342,8.5,0.010332,0.0079992,0.03725,0,0,0,0,5.1208,2.09379,-3.08712,-8.77744,-13.6093,-2.60544,-3.30676,-15.8921,-4.7912,0xD3000000,0x6A000000,0x42000000,0x01000000,0x00000000,0x02000000,0,0,0xFF,0xFF,0xFF,0xFF
2014-01-16 08:42:40,77,443133827261,7.71902,0,2.17342,8.625,0.010332,0.0079992,0.033525,0,0,0,0,5.1208,2.09679,-3.08712,-8.77283,-13.6093,-2.60544,-3.30676,-15.8921,-4.7912,0xD3000000,0x6A000000,0x42000000,0x01000000,0x00000000,0x02000000,0,0,0xFF,0xFF,0xFF,0xFF
2014-01-16 08:43:40,541,443133887725,7.82387,0,2.18144,8.75,0.010332,0.0079992,0.033525,0,0,0,0,5.1208,2.09379,-3.0856,-8.76361,-13.6093,-2.60544,-3.30496,-15.8921,-4.7912,0xD3000000,0x6A000000,0x42000000,0x01000000,0x00000000,0x02000000,0,0,0xFF,0xFF,0xFF,0xFF
2014-01-16 08:44:40,966,443133948150,7.82387,0,2.17342,8.875,0.010332,0.0073326,0.033525,0,0,0,0,5.1208,2.09679,-3.0856,-8.76822,-13.6093,-2.60544,-3.30496,-15.8921,-4.7912,0xD3000000,0x6A000000,0x42000000,0x01000000,0x00000000,0x00000000,0,0,0xFF,0xFF,0xFF,0xFF
2014-01-16 08:56:46,595,443134673779,9.69815,0,2.18144,10.75,0.0082656,0.0079992,0.03725,0,0,0,0,5.12738,2.1028,-3.09016,-8.76822,-13.6302,-2.60958,-3.30856,-15.9161,-4.8008,0xD3000000,0x6A000000,0x42000000,0x01000000,0x00000000,0x02000000,0,0,0xFF,0xFF,0xFF,0xFF
2014-01-16 08:57:47,31,443134734215,9.90501,0,2.18144,10.875,0.0082656,0.0079992,0.03725,0,0,0,0,5.12738,2.1028,-3.09016,-8.76822,-13.6302,-2.60958,-3.30856,-15.9161,-4.8008,0xD3000000,0x6A000000,0x42000000,0x01000000,0x00000000,0x02000000,0,0,0xFF,0xFF,0xFF,0xFF
2014-01-16 08:58:47,434,443134794618,10.2148,0,2.18946,11.25,0.010332,0.0079992,0.03725,0,0,0,0,5.13396,2.1028,-3.0932,-8.79588,-13.6302,-2.60958,-3.30856,-15.9161,-4.8008,0xD3000000,0x6A000000,0x42000000,0x01000000,0x00000000,0x02000000,0,0,0xFF,0xFF,0xFF,0xFF
2014-01-16 08:59:47,929,443134855113,10.5241,0,2.18946,11.625,0.010332,0.0079992,0.03725,0,0,0,0,5.13396,2.1058,-3.0932,-8.79127,-13.6302,-2.61096,-3.30856,-15.9241,-4.8008,0xD3000000,0x6A000000,0x42000000,0x01000000,0x00000000,0x00000000,0,0,0xFF,0xFF,0xFF,0xFF
2014-01-16 09:00:48,367,443134915551,10.8329,0,2.18946,11.875,0.0123984,0.0079992,0.03725,0,0,0,0,5.13396,2.1058,-3.09472,-8.80049,-13.6302,-2.61096,-3.30856,-15.9241,-4.80319,0xD3000000,0x6A000000,0x42000000,0x01000000,0x00000000,0x02000000,0,0,0xFF,0xFF,0xFF,0xFF
