'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'SStates Loadshed,'SStates Loadshed Latch,'SStates Test Mode,'SStates Magnetometer,'SStates PXFSS,'SStates NXFSS,'SStates PYFSS,'SStates NYFSS,'SStates PZFSS,'SStates NZFSS,'SStates XWheel,'SStates YWheel,'SStates ZWheel,'SStates RateGyro,'SStates MTX,'SStates MTY,'SStates MTZ,'SStates GPS Supply,'SStates 5V Supply,'SStates Spare,'SStates Instrument,'SStates GPS,'SStates BCDR0State,'SStates BCDR1State,'+X Panel Current(mA),'+Y Panel Current(mA),'+Z Panel Current(mA),'-X Panel Current(mA),'-Y Panel Current(mA),'-Z Panel Current(mA),'+X Panel Temperature(°C),'+Y Panel Temperature(°C),'+Z Panel Temperature(°C),'-X Panel Temperature(°C),'-Y Panel Temperature(°C),'-Z Panel Temperature(°C),'Bus Voltage(V),'Main Switch Current(A),'5V Rail Voltage(V),'3V Rail Voltage(V),'3V Rail Current(mA),'ADC0 Temperture(°C),'ADC1 Temperture(°C),'ADC2 Temperture(°C),'BCDR0 Battery Voltage(V),'BCDR1 Battery Voltage(V),'HKC Current(mA),'ADCC Current(mA),'Magnetometer Voltage(V),'Rate Sensor Voltage(V),'Rate Sensor Current(mA),'Sun Sensor Voltage(V),'Sun Sensor Current(mA),'Mag. Torquer X Current(mA),'Mag. Torquer Y Current(mA),'Mag. Torquer Z Current(mA),'Wheel Sum Current(mA),'Wheel X Voltage(V),'Wheel Y Voltage(V),'Wheel Z Voltage(V),'ST Switch Voltage(V),'ST Switch Current(mA),'ST Voltage(V),'ST Current(mA),'Instrument Voltage(V),'Instrument Current(mA),'UHF Rx Current(mA),'UHF Rx Temperature(°C),'UHF Rx SSI(V),'S-Band Tx Voltage(V),'S-Band Tx Current(A)
2014-01-07 19:56:03,74,442396630258,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7825,2.3475,3.9125,1.565,6.26,2.3475,3.40749,5.99397,7.61749,6.03446,4.82118,1.91157,4.15382,1.51977,4.97843,2.9728,8.30078,18,17,18.125,3.78079,3.99653,117.106,128.906,4.95738,4.82501,2.0535,8.21749,28.0762,1.6193,1.86842,0.934212,13.0208,0,0.0220608,0,0.369573,0.244,1.16705,0.313,4.1503,170.898,23.0635,12.7916,0.87158,4.13628,0.97005
2014-01-07 19:57:04,617,442396691801,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7825,2.3475,3.9125,1.565,6.26,2.3475,2.63974,5.54882,7.12947,5.42749,4.33641,1.38489,4.15932,1.75984,5.03342,2.97494,9.27734,17.375,16.625,17.875,3.7685,3.99789,118.164,130.127,4.95524,4.9009,2.1645,4.85305,177.246,1.6193,1.80614,0.934212,13.0208,0,0.0220608,0,0.369573,0.244,1.16705,0.313,4.1209,171.712,23.1934,12.4289,1.18469,4.10935,0.979815
2014-01-07 19:58:05,118,442396752302,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.565,2.3475,3.9125,1.565,5.4775,2.3475,1.87108,5.10406,6.6829,4.90199,3.93254,0.897963,4.15199,1.52181,4.97659,2.97494,8.38216,16.875,16.375,17.375,3.74666,3.99653,116.618,128.987,4.95738,4.82501,2.0535,8.21749,27.9134,1.6193,1.80614,0.934212,13.0208,0,0.0220608,0,0.37202,0.488,1.17376,0.313,4.14785,170.898,23.1934,12.1108,1.026,4.13383,0.968422
2014-01-07 19:59:06,710,442396813894,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7825,2.3475,3.9125,1.565,5.4775,2.3475,1.10095,4.61917,6.15595,4.33641,3.56905,0.450851,4.15016,1.73543,4.9656,2.9728,9.4401,16.5,15.75,16.875,3.72345,3.99789,117.187,130.045,4.95097,4.81277,2.0535,8.14448,162.842,1.6193,1.86842,0.934212,13.0208,0,0.0220608,0,0.37202,0.244,1.17376,0.313,4.14785,170.898,23.1414,11.7465,1.30188,4.13383,0.978188
2014-01-07 20:00:07,81,442396874265,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7825,3.13,3.9125,1.565,6.26,2.3475,0.328768,4.09408,5.67019,3.85177,3.24591,0.00289015,4.16115,1.57877,4.97293,2.97494,8.6263,16.125,15.375,16.5,3.72208,3.99653,116.699,129.069,4.9531,4.82011,2.0535,8.19844,56.8034,1.6193,1.86842,0.934212,13.0208,0,0.0220608,0,0.37202,0.244,1.18047,0.313,4.1552,170.898,23.0895,11.4726,1.24389,4.14362,0.978188
2014-01-07 20:01:08,747,442396935931,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7825,2.3475,3.9125,1.565,6.26,2.3475,-0.405179,3.48827,5.1849,3.36709,2.88226,-0.405179,4.15016,1.47908,5.14706,2.97494,8.2194,15.625,14.875,15.875,3.72891,3.99789,117.35,129.882,5.04498,4.98413,2.0535,0.860154,1.05794,1.6193,1.80614,0.934212,13.8346,0,0.0220608,0,0.37202,0.244,1.18047,0.313,4.1356,170.898,23.2453,11.244,1.23596,4.12404,0.983884
2014-01-07 19:56:03,74,442396630258,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7825,2.3475,3.9125,1.565,6.26,2.3475,3.40749,5.99397,7.61749,6.03446,4.82118,1.91157,4.15382,1.51977,4.97843,2.9728,8.30078,18,17,18.125,3.78079,3.99653,117.106,128.906,4.95738,4.82501,2.0535,8.21749,28.0762,1.6193,1.86842,0.934212,13.0208,0,0.0220608,0,0.369573,0.244,1.16705,0.313,4.1503,170.898,23.0635,12.7916,0.87158,4.13628,0.97005
2014-01-07 19:57:04,617,442396691801,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7825,2.3475,3.9125,1.565,6.26,2.3475,2.63974,5.54882,7.12947,5.42749,4.33641,1.38489,4.15932,1.75984,5.03342,2.97494,9.27734,17.375,16.625,17.875,3.7685,3.99789,118.164,130.127,4.95524,4.9009,2.1645,4.85305,177.246,1.6193,1.80614,0.934212,13.0208,0,0.0220608,0,0.369573,0.244,1.16705,0.313,4.1209,171.712,23.1934,12.4289,1.18469,4.10935,0.979815
2014-01-07 19:58:05,118,442396752302,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.565,2.3475,3.9125,1.565,5.4775,2.3475,1.87108,5.10406,6.6829,4.90199,3.93254,0.897963,4.15199,1.52181,4.97659,2.97494,8.38216,16.875,16.375,17.375,3.74666,3.99653,116.618,128.987,4.95738,4.82501,2.0535,8.21749,27.9134,1.6193,1.80614,0.934212,13.0208,0,0.0220608,0,0.37202,0.488,1.17376,0.313,4.14785,170.898,23.1934,12.1108,1.026,4.13383,0.968422
2014-01-07 19:59:06,710,442396813894,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7825,2.3475,3.9125,1.565,5.4775,2.3475,1.10095,4.61917,6.15595,4.33641,3.56905,0.450851,4.15016,1.73543,4.9656,2.9728,9.4401,16.5,15.75,16.875,3.72345,3.99789,117.187,130.045,4.95097,4.81277,2.0535,8.14448,162.842,1.6193,1.86842,0.934212,13.0208,0,0.0220608,0,0.37202,0.244,1.17376,0.313,4.14785,170.898,23.1414,11.7465,1.30188,4.13383,0.978188
