'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'SStates Loadshed,'SStates Loadshed Latch,'SStates Test Mode,'SStates Magnetometer,'SStates PXFSS,'SStates NXFSS,'SStates PYFSS,'SStates NYFSS,'SStates PZFSS,'SStates NZFSS,'SStates XWheel,'SStates YWheel,'SStates ZWheel,'SStates RateGyro,'SStates MTX,'SStates MTY,'SStates MTZ,'SStates GPS Supply,'SStates 5V Supply,'SStates Spare,'SStates Instrument,'SStates GPS,'SStates BCDR0State,'SStates BCDR1State,'+X Panel Current(mA),'+Y Panel Current(mA),'+Z Panel Current(mA),'-X Panel Current(mA),'-Y Panel Current(mA),'-Z Panel Current(mA),'+X Panel Temperature(°C),'+Y Panel Temperature(°C),'+Z Panel Temperature(°C),'-X Panel Temperature(°C),'-Y Panel Temperature(°C),'-Z Panel Temperature(°C),'Bus Voltage(V),'Main Switch Current(A),'5V Rail Voltage(V),'3V Rail Voltage(V),'3V Rail Current(mA),'ADC0 Temperture(°C),'ADC1 Temperture(°C),'ADC2 Temperture(°C),'BCDR0 Battery Voltage(V),'BCDR1 Battery Voltage(V),'HKC Current(mA),'ADCC Current(mA),'Magnetometer Voltage(V),'Rate Sensor Voltage(V),'Rate Sensor Current(mA),'Sun Sensor Voltage(V),'Sun Sensor Current(mA),'Mag. Torquer X Current(mA),'Mag. Torquer Y Current(mA),'Mag. Torquer Z Current(mA),'Wheel Sum Current(mA),'Wheel X Voltage(V),'Wheel Y Voltage(V),'Wheel Z Voltage(V),'ST Switch Voltage(V),'ST Switch Current(mA),'ST Voltage(V),'ST Current(mA),'Instrument Voltage(V),'Instrument Current(mA),'UHF Rx Current(mA),'UHF Rx Temperature(°C),'UHF Rx SSI(V),'S-Band Tx Voltage(V),'S-Band Tx Current(A)
2014-02-20 00:00:39,77,446126506261,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,0.7825,302.045,1.565,5.4775,1.565,14.2775,19.9782,29.0312,19.6537,23.1803,10.2409,5.10479,0.331623,5.03525,2.97494,8.54492,21.25,21,21.5,4.02793,3.97878,101.318,10.0911,5.03003,4.94741,2.664,0.850632,0.976562,1.68158,1.80614,0.934212,99.2836,5.09114,5.08624,5.1034,0.364677,0.488,1.15364,0.313,0,19.5312,23.0895,19.4164,0.472411,0,0.020345
2014-02-20 00:01:43,949,446126571133,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,5.4775,1.565,13.6788,18.827,28.0939,19.7462,22.7391,9.95189,4.18864,0.321451,5.08657,2.97494,8.30078,21.375,21.375,21.875,3.98014,3.97878,118.164,10.3353,5.0343,4.9621,2.1645,2.39954,0.976562,1.68158,1.80614,0.871931,77.311,4.17684,4.17194,4.18665,0.364677,0.488,1.15364,0.313,0,19.5312,23.1414,19.2381,0.474242,0,0.0211588
2014-02-20 00:02:49,135,446126636319,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,5.4775,1.565,12.7457,17.6961,25.2395,18.6902,21.0097,9.66347,4.18497,0.48828,4.9711,2.9728,8.87044,21.75,21.5,22.125,3.95693,3.97878,119.629,10.1725,4.9531,4.82011,2.0535,8.18257,84.554,1.6193,1.80614,0.934212,100.911,4.17194,4.16704,4.1793,0.364677,0.488,1.15364,0.313,0,19.5312,23.0895,19.1044,0.463866,0,0.0211588
2014-02-20 00:03:54,112,446126701296,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,4.695,1.565,5.4775,2.3475,11.9885,16.5394,22.8369,17.741,19.2849,9.37559,4.18314,0.301106,5.10307,2.97494,8.30078,21.75,21.75,22.125,3.96922,3.97878,118.245,10.0097,5.02148,4.97923,2.1645,1.7457,0.976562,1.68158,1.80614,0.934212,55.3384,4.16949,4.16704,4.1793,0.36223,0.488,1.15364,0.313,0,19.5312,23.0895,18.8816,0.474852,0,0.0211588
2014-02-20 00:04:59,207,446126766391,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,5.4775,1.565,11.2781,15.4875,20.8208,16.7604,17.741,9.04722,4.18314,0.449624,4.97476,2.9728,8.6263,22.125,21.625,22.5,3.95283,3.97741,118.164,10.2539,4.95524,4.82501,2.0535,8.20162,55.8268,1.80614,1.80614,0.934212,114.746,4.16949,4.16459,4.17684,0.36223,0.488,1.14693,0.313,0,19.5312,23.1154,18.6589,0.469359,0,0.0211588
2014-02-20 00:06:04,285,446126831469,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,4.695,1.565,5.4775,1.565,10.5305,14.4923,19.1472,15.7928,16.3631,8.59673,4.16848,0.337727,5.11224,2.9728,8.2194,22,21.5,22.25,3.96376,3.97878,118.652,10.2539,5.01934,4.97923,2.109,1.44417,0.976562,1.68158,1.80614,0.934212,91.9594,4.17194,4.16704,4.18175,0.36223,0.488,1.15364,0.313,0,19.5312,23.0895,18.3916,0.469359,0,0.0211588
2014-02-20 00:07:09,237,446126896421,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,5.4775,1.565,9.74582,13.5085,17.6961,14.9236,15.0967,8.18815,4.18497,0.421141,4.97843,2.9728,8.46354,21.875,21.5,22,3.95147,3.97878,119.303,10.1725,4.95738,4.82746,1.998,8.21749,30.5176,1.68158,1.80614,0.934212,125.325,4.15478,4.14988,4.16459,0.364677,0.244,1.15364,0.313,0,19.5312,23.1154,18.0797,0.471801,0,0.0211588
2014-02-20 00:08:14,255,446126961439,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,6.26,1.565,9.08823,12.5769,16.319,14.1061,13.9349,7.82112,4.16848,0.349934,5.12507,2.97494,8.13802,21.5,21.375,21.75,3.95966,3.97741,118.571,10.498,5.02362,4.93517,1.6095,1.39656,0.976562,1.68158,1.80614,0.934212,102.539,4.16704,4.16214,4.17684,0.364677,0.488,1.15364,0.313,0,19.5312,23.0895,17.7678,0.463256,0,0.0211588
2014-02-20 00:09:19,258,446127026442,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.7825,1.565,4.695,1.565,5.4775,1.565,8.55583,11.7791,15.0967,13.3385,12.7879,7.45471,4.1923,0.317382,5.03708,2.97494,8.30078,21.25,21,21.625,3.9542,3.97878,118.896,10.2539,5.0749,4.91069,2.1645,7.7033,1.05794,2.49123,1.80614,0.934212,105.794,4.17684,4.17684,4.18665,0.364677,0.488,1.15364,0.313,0,19.5312,23.1154,17.4113,0.465087,0,0.020345
2014-02-20 00:10:24,323,446127091507,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,5.4775,1.565,8.10653,11.0284,14.0633,12.5348,11.7373,6.967,4.17948,0.341796,5.02425,2.9728,8.13802,20.875,20.5,21.25,3.95693,3.97741,119.222,10.1725,5.04498,4.85438,2.22,1.36482,0.976562,1.6193,1.86842,0.934212,96.0284,4.16704,4.16214,4.17684,0.364677,0.488,1.15364,0.313,0,19.5312,23.0895,17.0546,0.477294,0,0.0211588
2014-02-20 00:11:29,844,446127157028,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,6.26,1.565,7.61749,10.3236,13.1263,11.7373,10.7792,6.43959,4.17581,0.313313,5.09207,2.97494,8.05664,20.5,20.125,21,3.9542,3.97878,117.675,10.2539,5.05353,4.96944,2.1645,7.05263,0.976562,2.49123,1.80614,0.934212,90.3318,4.17684,4.17439,4.1891,0.364677,0.244,1.15364,0.313,0,19.5312,23.0635,16.6531,0.471801,0,0.0211588
2014-02-20 00:12:34,328,446127221512,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,6.26,1.565,7.21074,9.62231,12.2823,11.0284,9.86943,5.913,4.18131,0.313313,5.09207,2.97494,8.05664,20,19.625,20.75,3.95556,3.97741,119.222,10.1725,5.05353,4.9572,2.109,1.24103,0.976562,1.6193,1.80614,0.871931,66.7316,4.16949,4.16459,4.17684,0.364677,0.244,1.15364,0.313,0,19.5312,22.9077,16.2959,0.469969,0,0.0211588
2014-02-20 00:13:39,952,446127287136,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,5.4775,1.565,6.80462,9.04722,11.4449,10.1996,9.00622,5.38705,4.17581,0.295003,5.07924,2.97494,8.13802,19.75,19.25,20,3.95147,3.97741,117.838,10.1725,5.0514,4.94986,2.109,2.36146,0.976562,1.6193,1.80614,0.934212,83.0076,4.17684,4.17439,4.1891,0.367125,0.488,1.16035,0.313,0,20.345,23.0375,15.8491,0.465087,0,0.0211588
2014-02-20 00:14:45,136,446127352320,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,5.4775,1.565,6.19646,8.63764,10.6962,9.41668,8.18815,4.82118,4.18131,0.500487,4.9711,2.97494,8.95182,19.125,18.875,19.5,3.93645,3.97878,118.001,10.1725,4.95097,4.82011,2.0535,8.18257,85.1237,1.6193,1.80614,0.934212,115.56,4.16214,4.15969,4.17194,0.367125,0.244,1.16035,0.313,0,19.5312,23.0375,15.4465,0.467528,0,0.0211588
2014-02-20 00:15:50,131,446127417315,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,6.26,1.565,5.46793,8.14733,10.0344,8.59673,7.49539,4.21525,4.18131,0.329589,5.03892,2.97494,8.38216,18.5,18.25,19.125,3.94737,3.97878,119.303,10.1725,5.07063,4.91069,2.1645,1.7584,0.976562,1.6193,1.80614,0.934212,122.07,4.16704,4.16214,4.17684,0.367125,0.244,1.16035,0.313,0,19.5312,23.1674,15.0434,0.47119,0,0.0211588
2014-02-20 00:16:55,143,446127482327,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,5.4775,2.3475,4.69997,7.6582,9.45779,7.86187,6.84521,3.64983,4.17948,0.459797,4.96926,2.97494,8.70768,18.125,17.875,18.625,3.93372,3.97741,118.978,10.2539,4.95097,4.82011,2.0535,8.18257,83.4147,1.6193,1.80614,0.934212,76.4972,4.16459,4.15969,4.17439,0.369573,0.244,1.16705,0.313,0,19.5312,23.1154,14.6398,0.469359,0,0.0211588
