'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'EulerAngleErrors Data[0],'EulerAngleErrors Data[1],'EulerAngleErrors Data[2],'EulerAngleErrors Length,'Mode In,'Mode In,'Mode Out,'Mode Out,'StateVector (wx),'StateVector (wx),'StateVector (wy),'StateVector (wy),'StateVector (wz),'StateVector (wz),'StateVector (q1),'StateVector (q2),'StateVector (q3),'StateVector (qs),'StateVector Length,'Chosen FSS,'Current FFS Data[0],'Current FFS Data[1],'Current FFS Data[2],'Current FFS Data[3],'Current FFS Data[4],'Current FFS Data[5],'Current FFS Data[6],'Cycle Counter,'Gamma,'Useable FSS Data[0],'Useable FSS Data[1],'Useable FSS Data[2],'Useable FSS Data[3],'Useable FSS Data[4],'Useable FSS Data[5],'Useable_FSS Length,'Active Sensors Data[0],'Active Sensors Data[1],'Active Sensors Data[2],'Active Sensors Data[3],'Active Sensors Length,'Hold Transition,'StatePkp1p Data[0],'StatePkp1p Data[1],'StatePkp1p Data[2],'StatePkp1p Data[3],'StatePkp1p Data[4],'StatePkp1p Data[5],'StatePkp1p Data[6],'StatePkp1p Length,'QS Data[0],'QS Data[1],'QS Data[2],'QS Data[3],'Estimate Code,'Estimate UseSTR,'Estimate STR Status
2014-02-20 00:00:38,776,446126505960,0,0,0,3,1,Passive,1,Passive,0.0238353,1.36566,0.0541679,3.10359,-0.101809,-5.83321,0.655916,0.262036,0.18491,0.683315,7,5,1,5,4,0,0,0,0,8010,134.093,0,1,0,0,0,0,6,1,1,0,0,4,0,0.0146068,0.0130969,0.0151122,0.0424174,0.054697,0.0710516,0.0422273,7,0,0,0,0,0,0,0
2014-02-20 00:01:43,850,446126571034,0,0,0,3,1,Passive,1,Passive,0.0021994,0.126016,0.0671156,3.84544,-0.100703,-5.76988,-0.319394,-0.767319,0.0851569,-0.549507,7,0,4,1,6,0,0,0,0,8042,135.883,0,0,0,0,0,0,6,1,0,0,0,4,0,0.0144213,0.0136188,0.0185522,0.0542229,0.0533709,0.127056,0.0695345,7,0,0,0,0,0,0,0
2014-02-20 00:02:49,10,446126636194,0,0,0,3,1,Passive,1,Passive,-0.0259637,-1.48761,0.0799958,4.58342,-0.0796847,-4.5656,-0.223057,0.963287,-0.0404549,0.14383,7,0,1,4,6,0,0,0,0,8075,137.363,0,0,0,0,0,0,6,1,0,0,0,4,0,0.0160876,0.0155125,0.0152745,0.0543014,0.0293788,0.08887,0.198469,7,0,0,0,0,0,0,0
2014-02-20 00:03:54,29,446126701213,0,0,0,3,1,Passive,1,Passive,-0.0388969,-2.22863,0.0842986,4.82995,-0.0647979,-3.71264,0.563597,-0.764464,-0.0256888,0.31192,7,0,4,1,5,0,0,0,0,8107,138.5,0,0,0,0,0,0,6,1,0,0,0,4,0,0.0141456,0.0185849,0.0139899,0.0887239,0.051616,0.0578914,0.211771,7,0,0,0,0,0,0,0
2014-02-20 00:04:59,105,446126766289,0,0,0,3,1,Passive,1,Passive,-0.0543692,-3.11512,0.0957789,5.48773,-0.0519267,-2.97518,-0.530952,0.121101,0.0892731,-0.833939,7,0,4,1,5,0,0,0,0,8140,139.354,0,0,0,0,0,0,6,1,0,0,0,4,0,0.0186431,0.0151096,0.0143001,0.12742,0.166052,0.139393,0.111035,7,0,0,0,0,0,0,0
2014-02-20 00:06:04,120,446126831304,0,0,0,3,1,Passive,1,Passive,-0.0689172,-3.94867,0.0914871,5.24183,-0.041319,-2.36741,0.208592,0.450528,-0.0772496,0.864608,7,0,4,3,5,0,0,0,0,8172,139.78,0,0,0,0,0,0,6,1,0,0,0,4,0,0.017528,0.0143107,0.017245,0.143608,0.235377,0.131934,0.0907077,7,0,0,0,0,0,0,0
2014-02-20 00:07:09,140,446126896324,0,0,0,3,1,Passive,1,Passive,-0.078757,-4.51244,0.0806391,4.62028,-0.0337745,-1.93514,0.277969,-0.809773,-0.0470973,-0.514571,7,0,5,4,1,0,0,0,0,8205,139.631,0,0,0,0,0,0,6,1,0,0,0,4,0,0.0146188,0.017675,0.0166548,0.110324,0.180679,0.0482806,0.346599,7,0,0,0,0,0,0,0
2014-02-20 00:08:14,144,446126961328,0,0,0,3,1,Passive,1,Passive,-0.0892845,-5.11562,0.0745421,4.27095,-0.0274648,-1.57362,-0.614777,0.765253,0.188038,-0.0328355,7,0,4,1,6,0,0,0,0,8237,138.701,0,0,0,0,0,0,6,1,0,0,0,4,0,0.0166536,0.0199157,0.0142285,0.0422471,0.049957,0.14187,0.480003,7,0,0,0,0,0,0,0
2014-02-20 00:09:19,176,446127026360,0,0,0,3,1,Passive,1,Passive,-0.0965147,-5.52989,0.0580539,3.32624,-0.0294338,-1.68643,0.721044,-0.36448,-0.261427,0.528114,7,0,4,1,6,0,0,0,0,8270,136.696,0,0,0,0,0,0,6,1,0,0,0,4,0,0.023051,0.0151178,0.014176,0.188711,0.362915,0.203203,0.361603,7,0,0,0,0,0,0,0
2014-02-20 00:10:24,185,446127091369,0,0,0,3,1,Passive,1,Passive,-0.101753,-5.83004,0.0360592,2.06604,-0.0344334,-1.97289,-0.557172,-0.0244668,0.314006,-0.76835,7,0,1,4,6,0,0,0,0,8302,133.549,0,0,0,0,0,0,6,1,0,0,0,4,0,0.022628,0.0139707,0.0165573,0.254721,0.406795,0.084452,0.122053,7,0,0,0,0,0,0,0
