'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Count File,'Reset Reason File,'Comm Err Count File,'Scrub Index File,'SEU Count File,'Init Pointer File,'Ping Pointer File,'ADC Raw1 File,'ADC Raw2 File,'ADC Raw3 File,'ADC Raw4 File,'PWM Setting File,'PWM Period File,'PWM Controller Pointer File,'PWM Controller Cycle File,'PWM DCycle1 File,'PWM DCycle2 File,'PWM DCycle3 File,'PWM DCycle4 File,'Converted Temp1 File(°C),'Converted Temp2 File(°C),'Converted Temp3 File(°C),'Converted Temp4 File(°C),'Controller P Gain File,'Controller I Gain File,'Controller D Gain File,'Controller I Max File,'Controller Max DT File,'Controller SetPoint File,'Controller I State File
2014-01-12 00:00:12,176,442756879360,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14388e+032,0,0,0,,,,,,,
2014-01-12 00:01:12,362,442756939546,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14407e+032,4.01596e-034,2.35831e-038,-1.63852e-021,,,,,,,
2014-01-12 00:02:13,85,442757000269,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14407e+032,4.01584e-034,2.35831e-038,-9.14371e-022,,,,,,,
2014-01-12 00:03:13,503,442757060687,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14407e+032,4.01596e-034,2.35816e-038,-6.56471e-022,,,,,,,
2014-01-12 00:04:13,844,442757121028,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,-9.67938e+024,1.03846e+034,2.57267e-024,,,,,,,
2014-01-12 00:05:14,299,442757181483,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,9.33125e-042,1.03846e+034,3.95577e-024,,,,,,,
2014-01-12 00:06:14,744,442757241928,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15543e+032,0,0,0,,,,,,,
2014-01-12 00:07:15,40,442757302224,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14412e+032,1.60634e-033,2.35831e-038,-6.32289e-022,,,,,,,
2014-01-12 00:08:15,453,442757362637,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14917e+032,0,0,0,,,,,,,
2014-01-12 00:09:15,888,442757423072,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15298e+032,0,0,0,,,,,,,
2014-01-12 00:10:16,347,442757483531,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15229e+032,2.49327e+021,-139076,-0.00336593,,,,,,,
2014-01-12 00:11:16,930,442757544114,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14412e+032,1.60634e-033,2.35816e-038,-1.15873e-022,,,,,,,
2014-01-12 00:12:17,257,442757604441,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15165e+032,1.58495e+029,-2.57037e+021,2.45561e+022,,,,,,,
2014-01-12 00:13:17,757,442757664941,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14393e+032,1.60638e-033,2.35809e-038,-1.9715e-022,,,,,,,
2014-01-12 00:14:18,99,442757725283,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14412e+032,1.60638e-033,2.35838e-038,-1.82132e-022,,,,,,,
2014-01-12 00:15:18,511,442757785695,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15234e+032,3.98923e+022,-2.22535e+006,1.23254e-005,,,,,,,
2014-01-12 00:16:18,925,442757846109,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14412e+032,1.60638e-033,2.35831e-038,-1.56699e-022,,,,,,,
2014-01-12 00:17:19,258,442757906442,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1514e+032,1.58495e+029,-1.60549e+020,6.56257e+021,,,,,,,
2014-01-12 00:18:19,939,442757967123,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14833e+032,3.96225e+028,-3.76357e+013,1.79878e+010,,,,,,,
2014-01-12 00:19:20,273,442758027457,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15531e+032,0,0,0,,,,,,,
2014-01-12 00:20:20,808,442758087992,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,0,0,2.75506e-040,,,,,,,
2014-01-12 00:21:20,941,442758148125,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14407e+032,1.60634e-033,2.35845e-038,-8.37743e-024,,,,,,,
2014-01-12 00:22:21,332,442758208516,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,2.41977e+024,1.70141e+038,1.5134e-024,,,,,,,
2014-01-12 00:23:22,80,442758269264,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,1.44225e+017,4.15384e+034,6.51102e-024,,,,,,,
2014-01-12 00:24:22,267,442758329451,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14407e+032,1.60634e-033,2.35816e-038,-7.34668e-024,,,,,,,
2014-01-12 00:25:22,794,442758389978,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.149e+032,0,0,0,,,,,,,
2014-01-12 00:26:23,123,442758450307,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.144e+032,0,0,0,,,,,,,
2014-01-12 00:27:23,558,442758510742,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14402e+032,1.60634e-033,2.35845e-038,-9.86861e-024,,,,,,,
2014-01-12 00:28:24,132,442758571316,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14402e+032,1.60634e-033,2.35845e-038,-1.13079e-023,,,,,,,
2014-01-12 00:29:24,628,442758631812,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1513e+032,1.58495e+029,-2.50738e+018,8.49314e+021,,,,,,,
2014-01-12 00:30:24,934,442758692118,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,1.40845e+014,6.64614e+035,3.35194e-024,,,,,,,
2014-01-12 00:31:25,392,442758752576,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14397e+032,1.60634e-033,2.35852e-038,-6.89815e-024,,,,,,,
2014-01-12 00:32:25,596,442758812780,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15432e+032,0,0,0,,,,,,,
