'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Count File,'Reset Reason File,'Comm Err Count File,'Scrub Index File,'SEU Count File,'Init Pointer File,'Ping Pointer File,'ADC Raw1 File,'ADC Raw2 File,'ADC Raw3 File,'ADC Raw4 File,'PWM Setting File,'PWM Period File,'PWM Controller Pointer File,'PWM Controller Cycle File,'PWM DCycle1 File,'PWM DCycle2 File,'PWM DCycle3 File,'PWM DCycle4 File,'Converted Temp1 File(°C),'Converted Temp2 File(°C),'Converted Temp3 File(°C),'Converted Temp4 File(°C),'Controller P Gain File,'Controller I Gain File,'Controller D Gain File,'Controller I Max File,'Controller Max DT File,'Controller SetPoint File,'Controller I State File
2014-01-20 09:01:26,373,443480553557,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15219e+032,1.55825e+020,-8691.76,1.68754e-014,,,,,,,
2014-01-20 09:02:26,805,443480613989,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15432e+032,0,0,0,,,,,,,
2014-01-20 09:03:27,283,443480674467,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15398e+032,3.97507e+028,-1.08629e+031,-1.5835e+033,,,,,,,
2014-01-20 10:17:59,238,443485146422,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,0,0,2.75506e-040,,,,,,,
2014-01-20 10:18:59,659,443485206843,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14709e+032,-1.76614e-021,32.0986,-1.42316e-024,,,,,,,
2014-01-20 10:20:00,137,443485267321,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,-4.44442e-016,4.15384e+034,2.99813e-024,,,,,,,
2014-01-20 10:21:00,497,443485327681,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15436e+032,0,0,0,,,,,,,
2014-01-20 10:22:01,27,443485388211,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14536e+032,-4.52131e-019,1.8685e-009,-1.30002e-024,,,,,,,
2014-01-20 10:23:01,447,443485448631,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14546e+032,3.96238e+028,-7.07749e-024,-8.50901e-009,,,,,,,
2014-01-20 10:24:01,839,443485509023,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,-7.11128e-015,6.49037e+032,2.90942e-024,,,,,,,
2014-01-20 10:25:02,315,443485569499,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15204e+032,9.73792e+018,-135.797,6.40276e-016,,,,,,,
2014-01-20 10:26:02,742,443485629926,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15536e+032,-4.52131e-019,1.82449e-012,-1.84853e-024,,,,,,,
2014-01-20 10:27:03,175,443485690359,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,0,0,0,,,,,,,
2014-01-20 10:28:03,660,443485750844,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,0,0,2.75506e-040,,,,,,,
2014-01-20 10:29:04,127,443485811311,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15591e+032,-4.52131e-019,32.0986,-1.92723e-023,,,,,,,
2014-01-20 10:30:04,552,443485871736,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14912e+032,0,0,0,,,,,,,
2014-01-20 10:31:04,981,443485932165,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15566e+032,3.96238e+028,-1.11867e-025,-0.0270352,,,,,,,
2014-01-20 10:32:05,421,443485992605,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14912e+032,0,0,0,,,,,,,
2014-01-20 10:33:06,412,443486053596,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14912e+032,0,0,0,,,,,,,
2014-01-20 10:34:07,251,443486114435,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15526e+032,4.22906e+031,9.2518e+018,-3.27707e-022,,,,,,,
2014-01-20 10:35:07,305,443486174489,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15041e+032,3.98777e+028,-1.11068e+034,-1.26074e+032,,,,,,,
