'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'EulerAngleErrors Data[0],'EulerAngleErrors Data[1],'EulerAngleErrors Data[2],'EulerAngleErrors Length,'Mode In,'Mode In,'Mode Out,'Mode Out,'StateVector Data[0],'StateVector Data[1],'StateVector Data[2],'StateVector Data[3],'StateVector Data[4],'StateVector Data[5],'StateVector Data[6],'StateVector Length,'Chosen FSS,'Current FFS Data[0],'Current FFS Data[1],'Current FFS Data[2],'Current FFS Data[3],'Current FFS Data[4],'Current FFS Data[5],'Current FFS Data[6],'Cycle Counter,'Gamma,'Useable FSS Data[0],'Useable FSS Data[1],'Useable FSS Data[2],'Useable FSS Data[3],'Useable FSS Data[4],'Useable FSS Data[5],'Useable_FSS Length,'Active Sensors Data[0],'Active Sensors Data[1],'Active Sensors Data[2],'Active Sensors Data[3],'Active Sensors Length,'Hold Transition,'StatePkp1p Data[0],'StatePkp1p Data[1],'StatePkp1p Data[2],'StatePkp1p Data[3],'StatePkp1p Data[4],'StatePkp1p Data[5],'StatePkp1p Data[6],'StatePkp1p Length
2014-01-02 00:00:10,312,441892877496,0,0,0,3,1,Passive,0,Safe,0,0,0,0,0,0,1,7,0,6,4,2,0,0,0,0,69806,0,0,0,0,0,0,0,6,0,0,0,0,4,1,0,0,0,0,0,0,0,7
2014-01-02 00:01:10,772,441892937956,0,0,0,3,1,Passive,0,Safe,0,0,0,0,0,0,1,7,0,6,4,2,0,0,0,0,69836,0,0,0,0,0,0,0,6,0,0,0,0,4,1,0,0,0,0,0,0,0,7
2014-01-02 00:02:11,93,441892998277,0,0,0,3,1,Passive,0,Safe,0,0,0,0,0,0,1,7,0,3,6,4,0,0,0,0,69866,0,0,0,0,0,0,0,6,0,0,0,0,4,1,0,0,0,0,0,0,0,7
2014-01-02 00:03:11,523,441893058707,0,0,0,3,1,Passive,0,Safe,0,0,0,0,0,0,1,7,0,3,1,4,0,0,0,0,69897,0,0,0,0,0,0,0,6,0,0,0,0,4,1,0,0,0,0,0,0,0,7
2014-01-02 00:04:12,97,441893119281,0,0,0,3,1,Passive,0,Safe,0,0,0,0,0,0,1,7,0,2,4,1,0,0,0,0,69927,0,0,0,0,0,0,0,6,0,0,0,0,4,1,0,0,0,0,0,0,0,7
2014-01-02 00:05:12,480,441893179664,0,0,0,3,1,Passive,0,Safe,0,0,0,0,0,0,1,7,0,2,5,4,0,0,0,0,69957,0,0,0,0,0,0,0,6,0,0,0,0,4,1,0,0,0,0,0,0,0,7
2014-01-02 00:06:12,865,441893240049,0,0,0,3,1,Passive,0,Safe,0,0,0,0,0,0,1,7,0,1,4,2,0,0,0,0,69987,0,0,0,0,0,0,0,6,0,0,0,0,4,1,0,0,0,0,0,0,0,7
2014-01-02 00:07:13,278,441893300462,0,0,0,3,1,Passive,0,Safe,0,0,0,0,0,0,1,7,0,4,3,1,0,0,0,0,70018,0,0,0,0,0,0,0,6,0,0,0,0,4,1,0,0,0,0,0,0,0,7
2014-01-02 00:08:13,639,441893360823,0,0,0,3,1,Passive,0,Safe,0,0,0,0,0,0,1,7,0,4,2,1,0,0,0,0,70048,0,0,0,0,0,0,0,6,0,0,0,0,4,1,0,0,0,0,0,0,0,7
2014-01-02 00:09:14,305,441893421489,0,0,0,3,1,Passive,0,Safe,0,0,0,0,0,0,1,7,0,4,1,2,0,0,0,0,70078,0,0,0,0,0,0,0,6,0,0,0,0,4,1,0,0,0,0,0,0,0,7
