'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'EulerAngleErrors Data[0],'EulerAngleErrors Data[1],'EulerAngleErrors Data[2],'EulerAngleErrors Length,'Mode In,'Mode In,'Mode Out,'Mode Out,'StateVector (wx),'StateVector (wx),'StateVector (wy),'StateVector (wy),'StateVector (wz),'StateVector (wz),'StateVector (q1),'StateVector (q2),'StateVector (q3),'StateVector (qs),'StateVector Length,'Chosen FSS,'Current FFS Data[0],'Current FFS Data[1],'Current FFS Data[2],'Current FFS Data[3],'Current FFS Data[4],'Current FFS Data[5],'Current FFS Data[6],'Cycle Counter,'Gamma,'Useable FSS Data[0],'Useable FSS Data[1],'Useable FSS Data[2],'Useable FSS Data[3],'Useable FSS Data[4],'Useable FSS Data[5],'Useable_FSS Length,'Active Sensors Data[0],'Active Sensors Data[1],'Active Sensors Data[2],'Active Sensors Data[3],'Active Sensors Length,'Hold Transition,'StatePkp1p Data[0],'StatePkp1p Data[1],'StatePkp1p Data[2],'StatePkp1p Data[3],'StatePkp1p Data[4],'StatePkp1p Data[5],'StatePkp1p Data[6],'StatePkp1p Length,'QS Data[0],'QS Data[1],'QS Data[2],'QS Data[3],'Estimate Code,'Estimate UseSTR,'Estimate STR Status
2014-02-04 00:00:47,132,444744114316,0,0,0,3,1,Passive,1,Passive,0.00150954,0.0864905,0.000702794,0.0402671,-0.00183307,-0.105027,-0.288463,-0.126195,-0.522701,0.792242,7,1,3,1,4,0,0,0,0,68450,44.588,1,1,0,0,0,0,6,1,1,0,0,4,1,0.0131323,0.0129368,0.0154393,0.0611113,0.0451698,0.0715293,0.0405206,7,0,0,0,0,0,0,0
2014-02-04 00:01:52,164,444744179348,0,0,0,3,1,Passive,1,Passive,-0.0018231,-0.104456,0.00122138,0.0699801,-0.00503703,-0.2886,-0.26099,-0.145074,-0.645444,0.703022,7,2,3,2,1,0,0,0,0,68482,49.4375,0,1,0,0,0,0,6,1,1,0,0,4,1,0.0128095,0.0131072,0.01545,0.0579289,0.042427,0.0625297,0.0492553,7,0,0,0,0,0,0,0
2014-02-04 00:02:57,189,444744244373,0,0,0,3,1,Passive,1,Passive,-0.00419861,-0.240563,-0.000967294,-0.0554219,-0.00197742,-0.113298,-0.349505,-0.105197,-0.686063,0.629363,7,2,2,4,1,0,0,0,0,68515,54.7899,1,0,0,0,0,0,6,1,1,0,0,4,1,0.01264,0.0135214,0.0146394,0.053233,0.0419977,0.0589355,0.049731,7,0,0,0,0,0,0,0
2014-02-04 00:04:02,238,444744309422,0,0,0,3,1,Passive,1,Passive,-0.00653652,-0.374515,-0.00180322,-0.103317,-0.0015719,-0.0900634,-0.485928,-0.0247591,-0.710345,0.508597,7,2,2,4,1,0,0,0,0,68547,60.2156,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0127864,0.0141191,0.0136627,0.0489073,0.0451515,0.053232,0.0504944,7,0,0,0,0,0,0,0
2014-02-04 00:05:07,248,444744374432,0,0,0,3,1,Passive,1,Passive,-0.00715533,-0.40997,-0.00286587,-0.164202,-0.000619216,-0.0354784,-0.643382,0.0842915,-0.672457,0.35603,7,2,2,5,4,0,0,0,0,68580,65.9902,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0131785,0.0143556,0.0128158,0.0435158,0.0507926,0.0472363,0.0506027,7,0,0,0,0,0,0,0
2014-02-04 00:06:12,714,444744439898,0,0,0,3,1,Passive,1,Passive,-0.00899706,-0.515493,-0.00108608,-0.0622279,0.00152074,0.0871321,-0.758858,0.244034,-0.57388,0.187733,7,5,5,4,1,0,0,0,0,68613,71.872,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0133757,0.0139194,0.0129332,0.0396072,0.0550556,0.0422121,0.0502824,7,0,0,0,0,0,0,0
2014-02-04 00:07:17,796,444744504980,0,0,0,3,1,Passive,1,Passive,-0.00578702,-0.331572,-0.00101815,-0.0583355,0.00154519,0.0885327,-0.797615,0.364495,-0.476529,0.0622433,7,5,5,4,1,0,0,0,0,68645,77.6297,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0134524,0.0132482,0.0134029,0.0378738,0.0553248,0.0397494,0.0509433,7,0,0,0,0,0,0,0
2014-02-04 00:08:22,810,444744569994,0,0,0,3,1,Passive,1,Passive,-0.00397565,-0.227788,0.000399549,0.0228925,0.00352877,0.202184,-0.760674,0.505715,-0.406639,-0.016495,7,5,5,4,1,0,0,0,0,68678,83.5623,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0134452,0.0130126,0.0135755,0.0402023,0.0514256,0.0392526,0.0522677,7,0,0,0,0,0,0,0
2014-02-04 00:09:27,923,444744635107,0,0,0,3,1,Passive,1,Passive,-0.00198633,-0.113808,0.001346,0.07712,0.00504059,0.288805,-0.66195,0.641161,-0.386385,-0.0379588,7,5,6,5,1,0,0,0,0,68710,89.2761,0,1,0,0,0,0,6,1,1,0,0,4,1,0.0133083,0.0132324,0.0134508,0.0442535,0.0446723,0.0391813,0.0542927,7,0,0,0,0,0,0,0
2014-02-04 00:10:32,956,444744700140,0,0,0,3,1,Passive,1,Passive,-0.000426788,-0.0244531,0.00234064,0.134109,0.00615502,0.352657,-0.497673,0.764419,-0.40911,-0.0247979,7,5,6,5,4,0,0,0,0,68743,95.0726,0,1,0,0,0,0,6,1,1,0,0,4,1,0.0129746,0.0138313,0.0132348,0.0496191,0.0370732,0.0398106,0.0586627,7,0,0,0,0,0,0,0
2014-02-04 00:11:37,967,444744765151,0,0,0,3,1,Passive,1,Passive,0.00106306,0.0609089,0.00237747,0.136219,0.00641818,0.367734,-0.299176,0.837965,-0.456332,0.00832215,7,5,6,5,1,0,0,0,0,68775,100.552,0,1,0,0,0,0,6,1,1,0,0,4,1,0.0126531,0.0143715,0.0130538,0.0498111,0.0304218,0.0404341,0.0600966,7,0,0,0,0,0,0,0
2014-02-04 00:12:42,975,444744830159,0,0,0,3,1,Passive,1,Passive,0.0016294,0.093358,0.00261434,0.14979,0.00593031,0.339782,-0.0822075,0.857314,-0.506764,0.0380098,7,5,5,4,1,0,0,0,0,68808,106.003,1,1,0,0,0,0,6,1,1,0,0,4,1,0.0128065,0.0143183,0.0129688,0.0485563,0.029234,0.0428372,0.061311,7,0,0,0,0,0,0,0
2014-02-04 00:13:48,22,444744895206,0,0,0,3,1,Passive,1,Passive,0.00201257,0.115312,0.00255654,0.146479,0.00434571,0.248991,0.140889,0.799095,-0.584164,-0.0187179,7,4,4,5,1,0,0,0,0,68840,111.027,1,1,0,0,0,0,6,1,1,0,0,4,1,0.0136317,0.0137804,0.0128652,0.0453396,0.036587,0.0446775,0.0604544,7,0,0,0,0,0,0,0
2014-02-04 00:14:53,55,444744960239,0,0,0,3,1,Passive,1,Passive,0.00191692,0.109831,0.00189113,0.108353,0.00270739,0.155122,0.266122,0.737656,-0.620328,-0.0153773,7,4,2,4,1,0,0,0,0,68873,115.862,0,1,0,0,0,0,6,1,1,0,0,4,1,0.0142886,0.0132337,0.0128639,0.0435834,0.0413967,0.0482085,0.059473,7,0,0,0,0,0,0,0
2014-02-04 00:15:58,114,444745025298,0,0,0,3,1,Passive,1,Passive,0.00171774,0.098419,0.00133325,0.0763899,0.00084238,0.0482648,0.331891,0.684822,-0.647648,-0.0376738,7,4,2,4,1,0,0,0,0,68905,120.148,0,0,1,0,0,0,6,1,1,0,0,4,1,0.0147063,0.0129574,0.0128503,0.0431689,0.0453678,0.050246,0.0582956,7,0,0,0,0,0,0,0
2014-02-04 00:17:03,143,444745090327,0,0,0,3,1,Passive,1,Passive,0.00131303,0.075231,0.000734117,0.0420618,-0.000981296,-0.0562241,0.345384,0.654454,-0.667329,-0.0840962,7,4,2,1,4,0,0,0,0,68938,124.087,0,0,1,0,0,0,6,1,1,0,0,4,1,0.0149773,0.0128518,0.0128583,0.0441513,0.0486018,0.0512149,0.0580527,7,0,0,0,0,0,0,0
