'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'EulerAngleErrors Data[0],'EulerAngleErrors Data[1],'EulerAngleErrors Data[2],'EulerAngleErrors Length,'Mode In,'Mode In,'Mode Out,'Mode Out,'StateVector (wx),'StateVector (wx),'StateVector (wy),'StateVector (wy),'StateVector (wz),'StateVector (wz),'StateVector (q1),'StateVector (q2),'StateVector (q3),'StateVector (qs),'StateVector Length,'Chosen FSS,'Current FFS Data[0],'Current FFS Data[1],'Current FFS Data[2],'Current FFS Data[3],'Current FFS Data[4],'Current FFS Data[5],'Current FFS Data[6],'Cycle Counter,'Gamma,'Useable FSS Data[0],'Useable FSS Data[1],'Useable FSS Data[2],'Useable FSS Data[3],'Useable FSS Data[4],'Useable FSS Data[5],'Useable_FSS Length,'Active Sensors Data[0],'Active Sensors Data[1],'Active Sensors Data[2],'Active Sensors Data[3],'Active Sensors Length,'Hold Transition,'StatePkp1p Data[0],'StatePkp1p Data[1],'StatePkp1p Data[2],'StatePkp1p Data[3],'StatePkp1p Data[4],'StatePkp1p Data[5],'StatePkp1p Data[6],'StatePkp1p Length,'QS Data[0],'QS Data[1],'QS Data[2],'QS Data[3],'Estimate Code,'Estimate UseSTR,'Estimate STR Status
2014-02-28 00:00:34,305,446817701489,0,0,0,3,1,Passive,1,Passive,-0.0152615,-0.874421,-0.0152821,-0.8756,-0.0240947,-1.38053,0.455816,-0.458445,0.243194,-0.72313,7,1,1,4,3,0,0,0,0,174721,143.438,1,0,1,0,0,0,6,1,1,0,0,4,0,0.0161638,0.0125515,0.0135271,0.0896265,0.0382564,0.0464556,0.0573873,7,0,0,0,0,0,0,0
2014-02-28 00:01:39,716,446817766900,0,0,0,3,1,Passive,1,Passive,-0.0123862,-0.709676,-0.0131844,-0.755413,-0.0218246,-1.25046,0.910671,0.193231,0.210162,-0.298618,7,2,2,1,4,0,0,0,0,174754,135.789,1,1,0,0,0,0,6,1,1,0,0,4,0,0.0132323,0.0155887,0.012661,0.0306858,0.0558203,0.0744201,0.0538606,7,0,0,0,0,0,0,0
2014-02-28 00:02:44,801,446817831985,0,0,0,3,1,Passive,1,Passive,-0.011369,-0.651398,-0.0130666,-0.748663,-0.0171741,-0.984005,0.646778,0.691641,-0.0187765,0.320871,7,2,2,4,5,0,0,0,0,174787,126.835,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0127241,0.013093,0.0151972,0.0571862,0.0512349,0.0566589,0.0416099,7,0,0,0,0,0,0,0
2014-02-28 00:03:50,139,446817897323,0,0,0,3,1,Passive,1,Passive,-0.0141604,-0.81133,-0.0170659,-0.977806,-0.0215406,-1.23419,-0.0940452,0.632165,-0.230799,0.733659,7,5,5,3,1,0,0,0,0,174819,117.227,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0145463,0.0125064,0.0134551,0.070475,0.0354056,0.0483916,0.0330203,7,0,0,0,0,0,0,0
2014-02-28 00:04:55,204,446817962388,0,0,0,3,1,Passive,1,Passive,-0.0112001,-0.641721,-0.016055,-0.919882,-0.0168681,-0.966474,-0.756233,0.0681154,-0.275176,0.589704,7,1,1,4,5,0,0,0,0,174852,106.706,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0131719,0.0144046,0.0125978,0.0381117,0.052455,0.055429,0.0402376,7,0,0,0,0,0,0,0
2014-02-28 00:06:00,280,446818027464,0,0,0,3,1,Passive,1,Passive,-0.0095546,-0.547438,-0.0169207,-0.969487,-0.0185534,-1.06303,-0.813694,-0.57335,-0.0870926,0.0398349,7,2,2,4,1,0,0,0,0,174884,96.2336,1,0,0,0,0,0,6,1,1,0,0,4,0,0.012928,0.0131789,0.0140344,0.0393073,0.052709,0.0469492,0.0449883,7,0,0,0,0,0,0,0
2014-02-28 00:07:05,647,446818092831,0,0,0,3,1,Passive,1,Passive,-0.0121956,-0.698758,-0.0198336,-1.13638,-0.0195242,-1.11865,-0.274736,-0.745575,0.172383,-0.582171,7,5,5,3,4,0,0,0,0,174917,85.4894,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0142029,0.0127583,0.0131319,0.0520256,0.0337035,0.0576305,0.0368581,7,0,0,0,0,0,0,0
2014-02-28 00:08:10,742,446818157926,0,0,0,3,1,Passive,1,Passive,-0.00800075,-0.458409,-0.0205633,-1.17819,-0.0163649,-0.937642,0.464375,-0.31103,0.333109,-0.759377,7,1,1,4,3,0,0,0,0,174950,75.1246,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0130239,0.013707,0.0133907,0.0447031,0.0465222,0.0517979,0.0436895,7,0,0,0,0,0,0,0
2014-02-28 00:09:15,789,446818222973,0,0,0,3,1,Passive,1,Passive,-0.00515791,-0.295526,-0.0204724,-1.17298,-0.0192706,-1.10412,0.794042,0.390542,0.242123,-0.397933,7,2,2,4,1,0,0,0,0,174982,65.6898,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0141146,0.0130427,0.0133672,0.0455265,0.0519101,0.0459569,0.0492714,7,0,0,0,0,0,0,0
2014-02-28 00:10:20,800,446818287984,0,0,0,3,1,Passive,1,Passive,-0.00746097,-0.427482,-0.023258,-1.33259,-0.016558,-0.948703,0.537785,0.798421,-0.0280807,0.269302,7,5,2,5,3,0,0,0,0,175015,56.8336,1,1,0,0,0,0,6,1,1,0,0,4,0,0.0142644,0.0136402,0.0128837,0.0416712,0.0321706,0.0751636,0.0416118,7,0,0,0,0,0,0,0
2014-02-28 00:11:26,271,446818353455,0,0,0,3,1,Passive,1,Passive,-0.00636324,-0.364587,-0.0193135,-1.10658,-0.0164204,-0.940818,-0.111135,0.578048,-0.305025,0.748645,7,5,5,1,4,0,0,0,0,175047,49.28,1,0,0,0,0,0,6,1,1,0,0,4,0,0.012758,0.0130837,0.0152097,0.0566705,0.0403129,0.0629363,0.0493703,7,0,0,0,0,0,0,0
2014-02-28 00:12:31,739,446818418923,0,0,0,3,1,Passive,1,Passive,-0.00351742,-0.201534,-0.0220679,-1.2644,-0.0202699,-1.16138,-0.633444,-0.124753,-0.401267,0.649746,7,2,2,1,4,0,0,0,0,175080,42.7626,1,1,0,0,0,0,6,1,1,0,0,4,0,0.0160411,0.0129502,0.0126335,0.072428,0.0484523,0.0465006,0.0556355,7,0,0,0,0,0,0,0
2014-02-28 00:13:37,11,446818484195,0,0,0,3,1,Passive,1,Passive,-0.00290856,-0.166648,-0.0215904,-1.23704,-0.0172544,-0.988607,-0.599735,-0.758189,-0.246736,0.0677375,7,2,2,4,1,0,0,0,0,175113,37.8008,1,0,0,0,0,0,6,1,1,0,0,4,0,0.014024,0.0147881,0.0132808,0.0473546,0.0324844,0.0959862,0.0425787,7,0,0,0,0,0,0,0
