'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'EulerAngleErrors Data[0],'EulerAngleErrors Data[1],'EulerAngleErrors Data[2],'EulerAngleErrors Length,'Mode In,'Mode In,'Mode Out,'Mode Out,'StateVector Data[0],'StateVector Data[1],'StateVector Data[2],'StateVector Data[3],'StateVector Data[4],'StateVector Data[5],'StateVector Data[6],'StateVector Length,'Chosen FSS,'Current FFS Data[0],'Current FFS Data[1],'Current FFS Data[2],'Current FFS Data[3],'Current FFS Data[4],'Current FFS Data[5],'Current FFS Data[6],'Cycle Counter,'Gamma,'Useable FSS Data[0],'Useable FSS Data[1],'Useable FSS Data[2],'Useable FSS Data[3],'Useable FSS Data[4],'Useable FSS Data[5],'Useable_FSS Length,'Active Sensors Data[0],'Active Sensors Data[1],'Active Sensors Data[2],'Active Sensors Data[3],'Active Sensors Length,'Hold Transition,'StatePkp1p Data[0],'StatePkp1p Data[1],'StatePkp1p Data[2],'StatePkp1p Data[3],'StatePkp1p Data[4],'StatePkp1p Data[5],'StatePkp1p Data[6],'StatePkp1p Length
2014-01-13 10:17:35,744,442880322928,0,0,0,3,1,Passive,1,Passive,-0.0273985,0.162881,0.0355802,-0.165117,-0.484541,-0.668487,0.539519,7,0,4,1,2,0,0,0,0,26382,148.374,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0167316,0.014633,0.0163295,0.0509585,0.0484845,0.111363,0.158219,7
2014-01-13 10:18:36,594,442880383778,0,0,0,3,1,Passive,1,Passive,-0.00516317,0.161992,0.0484748,-0.506869,-0.766646,-0.240667,-0.312117,7,0,4,1,2,0,0,0,0,26413,138.921,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0173516,0.0143511,0.0164609,0.119893,0.120655,0.0505641,0.0938588,7
2014-01-13 10:19:36,676,442880443860,0,0,0,3,1,Passive,1,Passive,0.0222114,0.154058,0.0554368,-0.137531,-0.0734656,0.457986,-0.875179,7,0,2,1,4,0,0,0,0,26443,129.201,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0168802,0.0135937,0.0179659,0.0722279,0.0761052,0.157206,0.0851704,7
2014-01-13 10:20:37,34,442880504218,0,0,0,3,1,Passive,1,Passive,0.0644896,0.140591,0.0659166,0.562251,0.589717,0.545968,-0.195007,7,0,4,2,1,0,0,0,0,26473,119.22,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0146609,0.0171332,0.017117,0.106626,0.125315,0.0721027,0.110232,7
2014-01-13 10:21:37,285,442880564469,0,0,0,3,1,Passive,1,Passive,0.107723,0.1045,0.075273,0.450901,0.208293,0.116225,0.860113,7,0,4,1,2,0,0,0,0,26503,109.186,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0144145,0.0150691,0.0190142,0.0819487,0.0795339,0.176444,0.0295776,7
2014-01-13 10:22:37,706,442880624890,0,0,0,3,1,Passive,1,Passive,0.134678,0.0543478,0.0764467,-0.555126,-0.228954,-0.341531,0.723029,7,0,4,2,1,0,0,0,0,26533,99.3552,1,0,0,0,0,0,6,1,0,0,0,4,0,0.014871,0.0164398,0.0167551,0.0659197,0.160306,0.119621,0.0498485,7
2014-01-13 10:23:37,808,442880684992,0,0,0,3,1,Passive,1,Passive,0.160729,0.00900891,0.0672203,-0.804977,-0.00946692,-0.464535,-0.368958,7,0,4,1,2,0,0,0,0,26563,89.8858,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0135288,0.0164305,0.0174917,0.0605438,0.119658,0.135741,0.0697107,7
2014-01-13 10:24:38,555,442880745739,0,0,0,3,1,Passive,1,Passive,0.157646,-0.0286509,0.0356865,0.0231024,0.164743,-0.15537,-0.973749,7,0,4,2,1,0,0,0,0,26594,80.6343,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0136169,0.018436,0.0159024,0.0579891,0.111052,0.129067,0.0462346,7
2014-01-13 10:25:39,25,442880806209,0,0,0,3,1,Passive,1,Passive,0.160963,-0.0569366,0.00912526,0.901639,-0.0718627,0.177427,-0.387817,7,0,4,2,1,0,0,0,0,26624,72.2873,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0145932,0.0181609,0.0158991,0.0308226,0.160407,0.0814635,0.0479192,7
2014-01-13 10:26:39,470,442880866654,0,0,0,3,1,Passive,1,Passive,0.150783,-0.0739562,-0.012217,0.528601,-0.3434,0.284199,0.722419,7,0,4,3,1,0,0,0,0,26654,64.5863,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0143207,0.0181088,0.0163208,0.0582382,0.0655255,0.142699,0.0596552,7
