'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Count File,'Reset Reason File,'Comm Err Count File,'Scrub Index File,'SEU Count File,'Init Pointer File,'Ping Pointer File,'ADC Raw1 File,'ADC Raw2 File,'ADC Raw3 File,'ADC Raw4 File,'PWM Setting File,'PWM Period File,'PWM Controller Pointer File,'PWM Controller Cycle File,'PWM DCycle1 File,'PWM DCycle2 File,'PWM DCycle3 File,'PWM DCycle4 File,'Converted Temp1 File(°C),'Converted Temp2 File(°C),'Converted Temp3 File(°C),'Converted Temp4 File(°C),'Controller P Gain File,'Controller I Gain File,'Controller D Gain File,'Controller I Max File,'Controller Max DT File,'Controller SetPoint File,'Controller I State File
2014-01-04 10:56:33,433,442105060617,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15533e+032,0,0,0,,,,,,,
2014-01-04 10:57:33,920,442105121104,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14873e+032,3.58732e-041,3.58732e-041,0,,,,,,,
2014-01-04 10:58:34,325,442105181509,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15209e+032,9.73876e+018,-543.204,-1.49e-030,,,,,,,
2014-01-04 10:59:34,770,442105241954,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,0,0,0,,,,,,,
2014-01-04 11:00:35,162,442105302346,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14835e+032,0,0,0,,,,,,,
2014-01-04 11:01:35,580,442105362764,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1463e+032,0,3.84841e-038,2.71919e-040,,,,,,,
2014-01-04 11:02:36,79,442105423263,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15437e+032,1.58495e+029,-6.10281e+014,-8.4965e+017,,,,,,,
2014-01-04 11:03:36,820,442105484004,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15502e+032,1.58495e+029,-0.13562,-4.41184e+023,,,,,,,
2014-01-04 11:04:37,261,442105544445,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14626e+032,0.000672147,0,1.80223e-036,,,,,,,
2014-01-04 11:05:37,696,442105604880,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14885e+032,0,0,0,,,,,,,
2014-01-04 11:06:38,162,442105665346,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15467e+032,3.96238e+028,-1.49535e+011,-4.16882e+021,,,,,,,
2014-01-04 11:07:38,860,442105726044,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,3.96455e+028,4.25353e+037,1.50373e-024,,,,,,,
2014-01-04 11:08:39,324,442105786508,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,0,0,0,,,,,,,
2014-01-04 11:09:39,757,442105846941,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,3.87163e+025,-0,2.02347e-024,,,,,,,
2014-01-04 11:10:40,210,442105907394,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15059e+032,1.60634e-033,0.000122454,-1.2368e-022,,,,,,,
2014-01-04 11:11:41,103,442105968287,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,9.45194e+021,6.64614e+035,9.12277e-025,,,,,,,
2014-01-04 11:12:41,545,442106028729,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,0,0,0,,,,,,,
2014-01-04 11:13:42,17,442106089201,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14867e+032,9.97336e+021,-556336,-0.0041492,,,,,,,
2014-01-04 11:14:42,451,442106149635,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.152e+032,1.58495e+029,-0.0340052,-7.16065e+021,,,,,,,
2014-01-04 11:15:43,12,442106210196,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14679e+032,1.60634e-033,0.00195909,-3.26664e-023,,,,,,,
2014-01-04 11:16:43,423,442106270607,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15543e+032,0,0,0,,,,,,,
2014-01-04 11:17:43,848,442106331032,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15165e+032,1.58495e+029,-0.00212366,-1.67533e+028,,,,,,,
2014-01-04 11:18:44,309,442106391493,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1516e+032,1.58495e+029,-0.00849653,-2.39447e+021,,,,,,,
2014-01-04 11:19:44,771,442106451955,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,5.76918e+017,-2.35099e-038,5.51521e-025,,,,,,,
2014-01-04 11:20:45,225,442106512409,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1463e+032,0,3.88966e-038,2.71919e-040,,,,,,,
2014-01-04 11:21:45,670,442106572854,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15561e+032,1.60634e-033,1.19584e-007,-2.02748e-023,,,,,,,
2014-01-04 11:22:46,107,442106633291,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14827e+032,0,0,0,,,,,,,
2014-01-04 11:23:47,52,442106694236,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14942e+032,1.60634e-033,1.19584e-007,-9.78904e-024,,,,,,,
2014-01-04 11:24:47,502,442106754686,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,3.4386e+010,6.64614e+035,1.30418e-024,,,,,,,
2014-01-04 11:25:47,920,442106815104,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15031e+032,0,0,0,,,,,,,
2014-01-04 11:26:49,45,442106876229,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15155e+032,1.58495e+029,-1.52987e+014,5.23343e-036,,,,,,,
2014-01-04 11:27:49,523,442106936707,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14412e+032,1.60629e-033,1.5834e-030,-1.74857e-024,,,,,,,
2014-01-04 11:28:50,0,442106997184,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14382e+032,1.60634e-033,4.67082e-010,-1.76018e-023,,,,,,,
2014-01-04 11:29:50,818,442107058002,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15066e+032,1.60634e-033,0.0313463,-3.30675e-024,,,,,,,
2014-01-04 11:30:51,281,442107118465,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15496e+032,1.60634e-033,0.501526,-2.06805e-024,,,,,,,
2014-01-04 11:31:51,717,442107178901,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15273e+032,0,0,0,,,,,,,
2014-01-04 11:32:52,158,442107239342,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,8.59649e+009,4.25353e+037,6.06186e-025,,,,,,,
2014-01-04 11:33:52,586,442107299770,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14776e+032,0,0,0,,,,,,,
2014-01-04 11:34:53,182,442107360366,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,0.000488654,1.06338e+037,9.47794e-025,,,,,,,
2014-01-04 11:35:53,642,442107420826,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14448e+032,0,0,0,,,,,,,
2014-01-04 11:36:55,39,442107482223,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1463e+032,0,3.92008e-038,2.71919e-040,,,,,,,
2014-01-04 11:37:55,516,442107542700,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15145e+032,1.58495e+029,-5.97286e+011,-2.6146e+025,,,,,,,
2014-01-04 11:38:55,914,442107603098,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1442e+032,0,0,0,,,,,,,
2014-01-04 11:39:57,79,442107664263,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1463e+032,0,3.92661e-038,2.71919e-040,,,,,,,
2014-01-04 11:40:57,546,442107724730,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15145e+032,1.58495e+029,-0.00847936,-2.71918e+012,,,,,,,
2014-01-04 11:41:58,22,442107785206,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,7.28151e-012,2.65846e+036,1.36764e-024,,,,,,,
2014-01-04 11:42:58,448,442107845632,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15145e+032,1.58495e+029,-9.55524e+012,-1.87583e+012,,,,,,,
2014-01-04 11:43:59,87,442107906271,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14679e+032,1.60629e-033,0.000122469,-5.9985e-026,,,,,,,
2014-01-04 11:44:59,496,442107966680,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,0.00195462,2.65846e+036,4.44577e-025,,,,,,,
2014-01-04 11:45:59,983,442108027167,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15061e+032,1.60629e-033,0.000489801,-3.50025e-026,,,,,,,
2014-01-04 11:47:01,339,442108088523,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14531e+032,1.60629e-033,1.62081e-027,-8.83477e-026,,,,,,,
