'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'SStates Loadshed,'SStates Loadshed Latch,'SStates Test Mode,'SStates Magnetometer,'SStates PXFSS,'SStates NXFSS,'SStates PYFSS,'SStates NYFSS,'SStates PZFSS,'SStates NZFSS,'SStates XWheel,'SStates YWheel,'SStates ZWheel,'SStates RateGyro,'SStates MTX,'SStates MTY,'SStates MTZ,'SStates GPS Supply,'SStates 5V Supply,'SStates Spare,'SStates Instrument,'SStates GPS,'SStates BCDR0State,'SStates BCDR1State,'+X Panel Current(mA),'+Y Panel Current(mA),'+Z Panel Current(mA),'-X Panel Current(mA),'-Y Panel Current(mA),'-Z Panel Current(mA),'+X Panel Temperature(°C),'+Y Panel Temperature(°C),'+Z Panel Temperature(°C),'-X Panel Temperature(°C),'-Y Panel Temperature(°C),'-Z Panel Temperature(°C),'Bus Voltage(V),'Main Switch Current(A),'5V Rail Voltage(V),'3V Rail Voltage(V),'3V Rail Current(mA),'ADC0 Temperture(°C),'ADC1 Temperture(°C),'ADC2 Temperture(°C),'BCDR0 Battery Voltage(V),'BCDR1 Battery Voltage(V),'HKC Current(mA),'ADCC Current(mA),'Magnetometer Voltage(V),'Rate Sensor Voltage(V),'Rate Sensor Current(mA),'Sun Sensor Voltage(V),'Sun Sensor Current(mA),'Mag. Torquer X Current(mA),'Mag. Torquer Y Current(mA),'Mag. Torquer Z Current(mA),'Wheel Sum Current(mA),'Wheel X Voltage(V),'Wheel Y Voltage(V),'Wheel Z Voltage(V),'ST Switch Voltage(V),'ST Switch Current(mA),'ST Voltage(V),'ST Current(mA),'Instrument Voltage(V),'Instrument Current(mA),'UHF Rx Current(mA),'UHF Rx Temperature(°C),'UHF Rx SSI(V),'S-Band Tx Voltage(V),'S-Band Tx Current(A)
2014-02-26 00:00:33,967,446644901151,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,255.095,3.9125,1.565,12.52,1.565,8.55583,20.5386,12.7457,11.4866,17.5169,13.7215,5.09746,0.288899,5.04625,2.97707,8.38216,11.875,11.875,12.125,4.0211,3.97741,100.993,10.2539,5.04285,4.84459,1.2765,2.58046,1.13932,1.55702,1.86842,0.871931,106.608,5.07398,5.06908,5.08624,0.376915,0.244,1.19388,0.313,0,19.5312,22.9856,14.1905,0.477294,0,0.0211588
2014-02-26 00:01:34,97,446644961281,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,6.26,274.657,9.12925,19.1931,12.0304,11.8209,20.0712,13.5511,5.11395,0.288899,5.07741,2.97707,7.97526,12.125,12.125,12.625,4.0211,3.97741,100.993,10.8235,5.04071,4.89355,1.2765,2.11071,1.05794,1.55702,1.86842,0.871931,104.166,5.08869,5.08379,5.10095,0.376915,0.244,1.19388,0.313,0,19.5312,22.9596,14.55,0.47058,0,0.0211588
2014-02-26 00:02:34,185,446645021369,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,6.26,265.267,9.86943,18.0559,11.7373,11.9047,21.0097,15.9678,5.24771,0.266519,5.08841,2.97707,8.05664,12.25,12.125,12.625,4.0211,3.97741,98.6326,10.9049,5.04498,4.96944,1.6095,1.71079,1.13932,1.55702,1.86842,0.934212,85.449,5.22841,5.22351,5.24067,0.376915,0.244,1.18717,0.313,0,20.345,23.1154,14.9538,0.47058,0,0.0211588
2014-02-26 00:03:38,215,446645085399,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,269.962,3.9125,1.565,6.26,21.1275,10.2409,18.964,11.9885,12.1983,18.827,18.5084,5.20007,0.331623,5.07008,2.97707,8.05664,12.5,12.5,12.875,4.0211,3.97878,99.6905,10.9049,5.04926,4.9621,1.665,1.59017,1.05794,1.55702,1.86842,0.871931,96.8422,5.18184,5.17693,5.19409,0.376915,0.244,1.18717,0.313,0,19.5312,23.1674,15.357,0.469359,0,0.0211588
2014-02-26 00:04:43,221,446645150405,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.7825,314.565,24.2575,1.565,6.26,1.565,11.5701,21.2942,12.2823,12.8301,16.849,17.1599,5.19274,0.358072,4.98026,2.97707,8.54492,12.875,12.75,13.25,4.0211,3.97741,99.6091,10.498,4.96165,4.87397,2.0535,8.22383,29.541,2.49123,1.86842,0.934212,99.2836,5.17448,5.16958,5.18674,0.374468,0.244,1.18717,0,0,19.5312,23.1934,15.715,0.474852,0,0.0211588
2014-02-26 00:05:48,245,446645215429,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,320.042,1.565,6.26,1.565,11.7791,22.1083,15.0967,13.4234,16.4953,15.444,5.1964,0.305175,5.06275,2.97707,8.13802,13.125,13.25,13.5,4.0211,3.97741,99.6905,10.4166,5.05994,5.0233,2.7195,1.50448,1.05794,1.55702,1.86842,0.934212,108.235,5.18674,5.17939,5.19654,0.374468,0.244,1.18717,0,0,19.5312,22.8817,15.9832,0.476073,0,0.0211588
2014-02-26 00:06:53,712,446645280896,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2.3475,1.565,3.9125,49.2975,221.447,1.565,12.3664,19.5151,17.2044,13.7215,19.6075,14.2775,5.026,0.28483,5.03708,2.97707,8.54492,13.5,13.5,13.75,4.0211,3.97741,102.295,9.84698,5.04285,4.87642,1.998,7.18276,1.05794,2.49123,1.86842,0.934212,97.656,5.00535,5.00045,5.01516,0.374468,0.244,1.18717,0.313,0,19.5312,23.0895,16.2513,0.469969,0,0.0211588
2014-02-26 00:07:58,810,446645345994,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,0.7825,3.9125,1.565,6.26,294.22,12.5769,17.249,16.4512,14.8371,22.5443,14.6215,5.22206,0.290933,5.07924,2.97707,8.30078,13.625,13.875,14,4.0211,3.97741,99.365,10.5794,5.0514,5.0233,2.1645,0.831588,1.05794,1.55702,1.86842,0.871931,96.0284,5.2088,5.2039,5.2186,0.374468,0.244,1.18047,0.313,0,19.5312,22.9596,16.5638,0.484618,0,0.0211588
2014-02-26 00:09:03,906,446645411090,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,6.26,319.26,12.0304,16.1872,15.8366,15.4005,21.7237,18.6902,5.21656,0.358072,5.04075,2.97707,8.54492,14.125,14.125,14.375,4.0211,3.97741,99.5277,10.0911,5.03857,4.9621,2.7195,2.8566,1.05794,1.55702,1.86842,0.934212,122.07,5.199,5.19409,5.21125,0.37202,0.244,1.18047,0.313,0,19.5312,23.4011,16.8762,0.469969,0,0.020345
2014-02-26 00:10:09,143,446645476327,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,125.983,143.98,3.9125,1.565,6.26,1.565,13.6788,18.4176,14.8371,15.8366,19.5151,20.4448,5.24771,0.24414,5.06641,2.97707,8.38216,14.5,14.375,14.625,4.0211,3.97741,98.5512,10.6608,5.0343,5.00861,2.442,0.831588,1.05794,1.6193,1.80614,0.934212,65.9178,5.23331,5.22841,5.24557,0.374468,0.244,1.18047,0.313,0,19.5312,23.2453,17.1438,0.484618,0,0.0211588
