'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'EulerAngleErrors Data[0],'EulerAngleErrors Data[1],'EulerAngleErrors Data[2],'EulerAngleErrors Length,'Mode In,'Mode In,'Mode Out,'Mode Out,'StateVector (wx),'StateVector (wx),'StateVector (wy),'StateVector (wy),'StateVector (wz),'StateVector (wz),'StateVector (q1),'StateVector (q2),'StateVector (q3),'StateVector (qs),'StateVector Length,'Chosen FSS,'Current FFS Data[0],'Current FFS Data[1],'Current FFS Data[2],'Current FFS Data[3],'Current FFS Data[4],'Current FFS Data[5],'Current FFS Data[6],'Cycle Counter,'Gamma,'Useable FSS Data[0],'Useable FSS Data[1],'Useable FSS Data[2],'Useable FSS Data[3],'Useable FSS Data[4],'Useable FSS Data[5],'Useable_FSS Length,'Active Sensors Data[0],'Active Sensors Data[1],'Active Sensors Data[2],'Active Sensors Data[3],'Active Sensors Length,'Hold Transition,'StatePkp1p Data[0],'StatePkp1p Data[1],'StatePkp1p Data[2],'StatePkp1p Data[3],'StatePkp1p Data[4],'StatePkp1p Data[5],'StatePkp1p Data[6],'StatePkp1p Length,'QS Data[0],'QS Data[1],'QS Data[2],'QS Data[3],'Estimate Code,'Estimate UseSTR,'Estimate STR Status
2014-02-26 00:00:23,10,446644890194,0,0,0,3,1,Passive,1,Passive,-0.00838726,-0.480555,0.0120948,0.692979,-0.00706035,-0.404528,0.00284224,0.26794,-0.943143,0.196678,7,4,2,4,1,0,0,0,0,91692,56.7008,1,1,0,0,0,0,6,1,1,0,0,4,0,0.0130699,0.0133695,0.0143077,0.0549099,0.0544574,0.0293473,0.0581648,7,0,0,0,0,0,0,0
2014-02-26 00:01:28,39,446644955223,0,0,0,3,1,Passive,1,Passive,-0.0086903,-0.497918,0.0142776,0.818045,-0.0067897,-0.389021,0.284205,0.546649,-0.775068,-0.140257,7,4,3,4,2,0,0,0,0,91724,49.161,0,1,0,0,0,0,6,1,1,0,0,4,0,0.0154766,0.0126424,0.0129137,0.0431794,0.0656943,0.0490679,0.0528674,7,0,0,0,0,0,0,0
2014-02-26 00:02:33,54,446645020238,0,0,0,3,1,Passive,1,Passive,-0.0066815,-0.382822,0.0141337,0.809799,-0.00374232,-0.214419,0.546109,0.591094,-0.393828,-0.444154,7,3,3,4,1,0,0,0,0,91757,42.6253,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0145488,0.0127025,0.0144653,0.0399404,0.0692139,0.0697203,0.0404247,7,0,0,0,0,0,0,0
2014-02-26 00:03:38,107,446645085291,0,0,0,3,1,Passive,1,Passive,-0.0113154,-0.648326,0.0130385,0.747054,-0.00620463,-0.355499,0.672694,0.519821,0.106094,-0.515765,7,2,2,3,4,0,0,0,0,91789,37.732,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0126099,0.013306,0.0160888,0.0569051,0.050677,0.0841944,0.040636,7,0,0,0,0,0,0,0
2014-02-26 00:04:43,118,446645150302,0,0,0,3,1,Passive,1,Passive,-0.0118432,-0.678567,0.0114712,0.657252,-0.00313653,-0.17971,0.681817,0.273191,0.560238,-0.382917,7,2,2,4,1,0,0,0,0,91822,34.4195,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0127752,0.0164711,0.0130589,0.0752962,0.0439611,0.0771407,0.0504977,7,0,0,0,0,0,0,0
2014-02-26 00:05:48,157,446645215341,0,0,0,3,1,Passive,1,Passive,-0.0101584,-0.582035,0.00534998,0.306531,-0.00706055,-0.40454,0.593827,0.0621452,0.799625,-0.0640933,7,5,5,4,1,0,0,0,0,91854,33.052,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0127986,0.0161015,0.0138067,0.0722295,0.0746548,0.0569594,0.0536242,7,0,0,0,0,0,0,0
2014-02-26 00:06:53,204,446645280388,0,0,0,3,1,Passive,1,Passive,-0.00896534,-0.513676,0.0125855,0.721095,-0.00594926,-0.340868,0.134579,-0.177359,0.952371,0.208377,7,4,4,5,1,0,0,0,0,91887,33.5062,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0161515,0.0134038,0.0130316,0.0709082,0.0956761,0.0245426,0.041451,7,0,0,0,0,0,0,0
2014-02-26 00:07:58,698,446645345882,0,0,0,3,1,Passive,1,Passive,-0.00603362,-0.345701,0.0127035,0.727854,-0.00182848,-0.104764,-0.287411,-0.215592,0.848375,0.388813,7,4,3,4,1,0,0,0,0,91920,35.5861,1,1,0,0,0,0,6,1,1,0,0,4,0,0.0158405,0.0128226,0.0137104,0.055167,0.0860135,0.0523437,0.0480225,7,0,0,0,0,0,0,0
2014-02-26 00:09:03,742,446645410926,0,0,0,3,1,Passive,1,Passive,-0.00936927,-0.536819,0.0123748,0.709026,-0.00140452,-0.0804729,-0.701533,-0.311092,0.487725,0.41617,7,3,3,4,1,0,0,0,0,91952,38.7942,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0128734,0.0140899,0.0151219,0.0370336,0.0516418,0.0841258,0.0555672,7,0,0,0,0,0,0,0
2014-02-26 00:10:08,751,446645475935,0,0,0,3,1,Passive,1,Passive,-0.0105883,-0.606667,0.0137212,0.786166,-0.00211491,-0.121175,-0.908398,-0.308521,-0.0156912,0.281747,7,2,2,1,4,0,0,0,0,91985,42.9849,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0127009,0.0160416,0.0126931,0.0257301,0.0449077,0.0863068,0.051654,7,0,0,0,0,0,0,0
2014-02-26 00:11:13,807,446645540991,0,0,0,3,1,Passive,1,Passive,-0.00880043,-0.504228,0.0120681,0.691453,-0.00204322,-0.117068,-0.850013,-0.216243,-0.470844,0.0949889,7,2,5,2,4,0,0,0,0,92017,47.6469,1,1,0,0,0,0,6,1,1,0,0,4,0,0.013036,0.0148385,0.0134252,0.0326583,0.0656056,0.065692,0.0452831,7,0,0,0,0,0,0,0
