'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'ACS Cycle Count,'ACS Cycle Timeout Count,'ACS Cycle OASYS Count,'ACS State,'ACS SubState[0],'ACS SubState[1],'ACS SubState[2],'ACS SubState[3],'ACS SubState[4],'ACS SubState[5],'ACS SubState[6],'ACS SubState[7],'ACS SubState[8],'ACS SubState[9],'ACS Error Code,'ACS Device Config Mask,'SS CoarseVoltage 0(V),'SS Exposure Time 0(ms),'SS CoarseVoltage 1(V),'SS Exposure Time 1(ms),'SS CoarseVoltage 2(V),'SS Exposure Time 2(ms),'SS CoarseVoltage 3(V),'SS Exposure Time 3(ms),'SS CoarseVoltage 4(V),'SS Exposure Time 4(ms),'SS CoarseVoltage 5(V),'SS Exposure Time 5(ms),'Wheel Speed[0](rad/s),'Wheel Speed[1](rad/s),'Wheel Speed[2](rad/s),'Magnetometer X,'Magnetometer Y,'Magnetometer Z,'Magnetometer Temperature(°C),'Rate Sensor X,'Rate Sensor Y,'Rate Sensor Z,'Rate Sensor Temperature(°C)
2014-01-27 07:06:47,424,444078474608,63288,88,63223,40,40,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,4.222,2500,0.018,2500,0.002,2500,0.438,2500,0.238,2500,0.532,2500,2.90004,2.00054,0,110,60956,65373,9.89601,0,0,0,0
2014-01-27 07:07:48,594,444078535778,63318,88,63254,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,1.04,2500,0.016,2500,0.002,2500,1.258,2500,0.01,2500,2.264,2500,0,0,0,64422,62756,1173,9.89601,0,0,0,0
2014-01-27 07:08:48,725,444078595909,63348,88,63284,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.33,2500,0.914,2500,0.052,2500,2.796,2500,0.01,2500,0.93,2500,2.12403,0,2.46032,64607,2720,1266,9.89601,0,0,0,0
2014-01-27 07:09:48,846,444078656030,63378,88,63314,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.63,2500,0.002,2500,1.93,2500,2.074,2500,0.262,2500,0,-2.52054,-2.53041,198,4748,42,9.89601,0,0,0,0
2014-01-27 07:10:49,74,444078716258,63409,88,63344,30,100,30,31,100,100,100,0,0,0,0,466976,0x03FF1FFF,0,2500,0,2500,0,2500,0,2500,0,2500,0,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-27 07:11:49,282,444078776466,63439,88,63374,40,40,100,41,100,100,100,0,0,0,0,466976,0x03FF1FFF,2.746,2500,0.016,2500,0.034,2500,1.668,2500,0.07,2500,0.004,2500,3.61678,0,0,64215,63374,64699,10.4233,0,0,0,0
2014-01-27 07:12:50,593,444078837777,63469,88,63405,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.512,2500,0.132,2500,0.298,2500,3.498,2500,0.312,2500,0.39,2500,-2.88425,0,0,63806,63141,548,10.6341,0,0,0,0
2014-01-27 07:13:50,754,444078897938,63499,88,63435,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.108,2500,1.302,2500,0.004,2500,0.888,2500,0.022,2500,0.006,2500,0,2.79577,0,18,65149,1309,10.9503,0,0,0,0
2014-01-27 07:14:51,279,444078958463,63530,88,63465,40,40,100,41,40,41,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.892,2500,0.004,2500,0.84,2500,0.006,2500,1.6005,2.69148,0,0,0,0,154.068,0,0,0,0
2014-01-27 07:15:52,369,444079019553,63560,88,63496,202,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.314,2500,0.004,2500,1.884,2500,0.004,2500,2.99726,-3.1263,-2.76537,1027,3030,65085,11.5826,0,0,0,0
