'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Count File,'Reset Reason File,'Comm Err Count File,'Scrub Index File,'SEU Count File,'Init Pointer File,'Ping Pointer File,'ADC Raw1 File,'ADC Raw2 File,'ADC Raw3 File,'ADC Raw4 File,'PWM Setting File,'PWM Period File,'PWM Controller Pointer File,'PWM Controller Cycle File,'PWM DCycle1 File,'PWM DCycle2 File,'PWM DCycle3 File,'PWM DCycle4 File,'Converted Temp1 File(°C),'Converted Temp2 File(°C),'Converted Temp3 File(°C),'Converted Temp4 File(°C),'Controller P Gain File,'Controller I Gain File,'Controller D Gain File,'Controller I Max File,'Controller Max DT File,'Controller SetPoint File,'Controller I State File
2014-01-26 00:00:42,325,443966509509,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14477e+032,7.23409e-018,6.33246e-030,-4.79102e-024,,,,,,,
2014-01-26 00:01:47,638,443966574822,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1515e+032,3.96226e+028,-2.44717e+015,-1.49929e+016,,,,,,,
2014-01-26 00:02:52,376,443966639560,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,32.0254,6.64634e+035,1.2927e-024,,,,,,,
2014-01-26 00:03:57,749,443966704933,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14645e+032,1.24281e-007,1.91329e-006,-5.73622e-025,,,,,,,
2014-01-26 00:05:02,322,443966769506,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,2.91269e-011,1.62259e+032,1.86621e-024,,,,,,,
2014-01-26 00:06:07,587,443966834771,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14448e+032,0,0,0,,,,,,,
2014-01-26 00:07:12,449,443966899633,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1512e+032,1.89643e-012,7.65338e-006,-1.6037e-024,,,,,,,
2014-01-26 00:08:17,528,443966964712,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1515e+032,3.96238e+028,-1.56483e+017,-3.79407e+025,,,,,,,
2014-01-26 00:09:22,557,443967029741,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1515e+032,9.90565e+027,-9.109e+006,-2.6508e+011,,,,,,,
2014-01-26 00:10:27,776,443967094960,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14581e+032,1.18523e-013,3.06163e-005,-9.12176e-025,,,,,,,
2014-01-26 00:11:32,586,443967159770,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,1.0596e-022,1.06338e+037,1.45294e-024,,,,,,,
2014-01-26 00:12:37,826,443967225010,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1463e+032,1.10383e-022,2.9896e-008,-1.22113e-025,,,,,,,
2014-01-26 00:13:43,597,443967290781,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15264e+032,1.63403e+026,-9.11738e+009,-1.23395e+021,,,,,,,
2014-01-26 00:14:47,638,443967354822,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14427e+032,7.40771e-015,7.47423e-009,-2.23961e-025,,,,,,,
