'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'SStates Loadshed,'SStates Loadshed Latch,'SStates Test Mode,'SStates Magnetometer,'SStates PXFSS,'SStates NXFSS,'SStates PYFSS,'SStates NYFSS,'SStates PZFSS,'SStates NZFSS,'SStates XWheel,'SStates YWheel,'SStates ZWheel,'SStates RateGyro,'SStates MTX,'SStates MTY,'SStates MTZ,'SStates GPS Supply,'SStates 5V Supply,'SStates Spare,'SStates Instrument,'SStates GPS,'SStates BCDR0State,'SStates BCDR1State,'+X Panel Current(mA),'+Y Panel Current(mA),'+Z Panel Current(mA),'-X Panel Current(mA),'-Y Panel Current(mA),'-Z Panel Current(mA),'+X Panel Temperature(°C),'+Y Panel Temperature(°C),'+Z Panel Temperature(°C),'-X Panel Temperature(°C),'-Y Panel Temperature(°C),'-Z Panel Temperature(°C),'Bus Voltage(V),'Main Switch Current(A),'5V Rail Voltage(V),'3V Rail Voltage(V),'3V Rail Current(mA),'ADC0 Temperture(°C),'ADC1 Temperture(°C),'ADC2 Temperture(°C),'BCDR0 Battery Voltage(V),'BCDR1 Battery Voltage(V),'HKC Current(mA),'ADCC Current(mA),'Magnetometer Voltage(V),'Rate Sensor Voltage(V),'Rate Sensor Current(mA),'Sun Sensor Voltage(V),'Sun Sensor Current(mA),'Mag. Torquer X Current(mA),'Mag. Torquer Y Current(mA),'Mag. Torquer Z Current(mA),'Wheel Sum Current(mA),'Wheel X Voltage(V),'Wheel Y Voltage(V),'Wheel Z Voltage(V),'ST Switch Voltage(V),'ST Switch Current(mA),'ST Voltage(V),'ST Current(mA),'Instrument Voltage(V),'Instrument Current(mA),'UHF Rx Current(mA),'UHF Rx Temperature(°C),'UHF Rx SSI(V),'S-Band Tx Voltage(V),'S-Band Tx Current(A)
2014-02-21 00:00:41,454,446212908638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7825,156.5,3.9125,1.565,6.26,2.3475,10.3649,8.84231,2.15441,1.22267,-0.527768,7.69892,5.35581,0.185139,0.423423,2.9792,8.13802,5.75,5.375,5.75,4.03203,3.97741,96.7608,10.5794,0.0021368,0.249696,0.1665,0.818892,0.0813802,0,0,0,13.0208,0.0024512,0.0539264,0,0.386705,0.244,1.214,0.313,0,20.345,23.1154,8.37166,0.524901,0,0.0219726
2014-02-21 00:01:46,512,446212973696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7825,155.718,3.13,1.565,6.26,1.565,11.5283,8.47406,2.59932,2.07348,0.00289015,8.43319,5.40712,0.187174,0.42159,2.9792,8.2194,5.5,5.5,5.75,4.03203,3.97741,96.0284,10.498,0.0021368,0.252144,0.1665,0.818892,0.0813802,0,0,0,12.207,0.0024512,0.0563776,0,0.386705,0.244,1.22071,0,0,21.1588,23.1154,8.55935,0.54138,0,0.0211588
2014-02-21 00:02:51,522,446213038706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7825,50.08,3.9125,1.565,6.26,107.985,12.6613,8.35148,3.12471,2.96308,0.613529,8.43319,5.36497,0.185139,0.423423,2.9792,8.05664,5.5,5.375,5.875,4.03203,3.97741,96.5981,10.6608,0.0042736,0.249696,0.1665,0.815718,0.0813802,0,0,0,12.207,0.0024512,0.0539264,0,0.384258,0.244,1.22071,0,0,20.345,23.1674,8.74667,0.481566,0,0.0219726
2014-02-21 00:03:56,554,446213103738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,6.26,154.935,13.5936,8.80136,3.73061,3.73061,1.30379,8.26979,5.40529,0.185139,0.423423,2.9792,8.30078,5.5,5.375,6,4.03203,3.97878,95.947,10.498,0.0042736,0.252144,0.1665,0.815718,0.0813802,0,0,0,12.207,0.0024512,0.0539264,0,0.386705,0.244,1.22071,0,0,20.345,23.1934,8.93364,0.569457,0,0.0211588
2014-02-21 00:05:01,567,446213168751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7825,0.7825,3.9125,35.995,6.26,122.07,14.2775,9.37559,4.37681,4.21525,2.03301,8.31063,5.34482,0.187174,0.42159,2.9792,8.38216,5.75,5.375,6,4.03203,3.97741,96.9236,10.5794,0.0021368,0.249696,0.1665,0.815718,0.0813802,0,0,0,12.207,0.0024512,0.0539264,0,0.384258,0.244,1.22071,0,0,20.345,23.0375,9.16686,0.73181,0,0.0211588
2014-02-21 00:06:06,568,446213233752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.825,1.565,3.9125,148.675,7.0425,1.565,14.794,10.0757,4.9424,4.57877,2.84185,8.92424,5.34848,0.187174,0.42159,2.9792,8.46354,5.75,5.625,6,4.03203,3.97741,96.9236,10.498,0.0021368,0.249696,0.1665,0.812544,0.0813802,0,0,0,12.207,0.0024512,0.0539264,0,0.384258,0.244,1.22071,0,0,20.345,23.0895,9.39955,0.66223,0,0.0219726
2014-02-21 00:07:11,587,446213298771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99.3775,0.7825,58.6875,1.565,6.26,1.565,15.2702,10.7377,5.22533,5.22533,3.60944,9.62231,5.31733,0.187174,0.42159,2.9792,8.38216,5.875,5.75,6,4.03203,3.97741,97.4932,10.4166,0.0021368,0.247248,0.1665,0.812544,0.0813802,0,0,0,12.207,0.0024512,0.0539264,0,0.384258,0.244,1.22071,0,0,20.345,23.1154,9.63173,0.658568,0,0.0219726
2014-02-21 00:08:16,593,446213363777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7825,0.7825,158.848,1.565,6.26,2.3475,15.8366,11.1116,5.54882,5.95348,4.37681,10.2822,5.34665,0.187174,0.42159,2.9792,8.30078,6.25,6,6.375,4.03203,3.97741,96.7608,10.498,0.0021368,0.249696,0.1665,0.812544,0.0813802,0,0,0,13.0208,0.0024512,0.0563776,0,0.384258,0.244,1.22071,0.313,0,20.345,23.0635,9.95596,0.659178,0,0.0211588
2014-02-21 00:09:21,609,446213428793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7825,155.718,3.9125,1.565,6.26,1.565,16.6277,11.1116,6.15595,6.64233,5.06364,10.8207,5.34665,0.185139,0.42159,2.9792,8.05664,6.125,6.125,6.625,4.03203,3.97741,96.8422,10.498,0.0042736,0.247248,0.1665,0.812544,0.0813802,0,0,0,12.207,0.0024512,0.0539264,0,0.384258,0.244,1.214,0,0,20.345,23.0895,10.187,0.710447,0,0.0219726
2014-02-21 00:10:26,684,446213493868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7825,156.5,3.9125,1.565,6.26,2.3475,17.4722,11.1116,6.967,7.29203,5.75111,11.0284,5.36497,0.185139,0.42159,2.9792,8.54492,6.5,6.375,6.75,4.03203,3.97741,96.4353,10.498,0.0021368,0.249696,0.1665,0.812544,0.0813802,0,0,0,13.0208,0.0024512,0.0539264,0,0.384258,0.244,1.214,0,0,20.345,23.0895,10.4636,0.684813,0,0.0219726
