'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Count File,'Reset Reason File,'Comm Err Count File,'Scrub Index File,'SEU Count File,'Init Pointer File,'Ping Pointer File,'ADC Raw1 File,'ADC Raw2 File,'ADC Raw3 File,'ADC Raw4 File,'PWM Setting File,'PWM Period File,'PWM Controller Pointer File,'PWM Controller Cycle File,'PWM DCycle1 File,'PWM DCycle2 File,'PWM DCycle3 File,'PWM DCycle4 File,'Converted Temp1 File(°C),'Converted Temp2 File(°C),'Converted Temp3 File(°C),'Converted Temp4 File(°C),'Controller P Gain File,'Controller I Gain File,'Controller D Gain File,'Controller I Max File,'Controller Max DT File,'Controller SetPoint File,'Controller I State File
2014-01-22 00:00:16,161,443620883345,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,1.61682e-027,6.64614e+035,5.48971e-025,,,,,,,
2014-01-22 00:01:16,558,443620943742,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,2.52628e-029,1.03846e+034,9.00311e-025,,,,,,,
2014-01-22 00:02:17,40,443621004224,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1442e+032,0,0,0,,,,,,,
2014-01-22 00:03:17,703,443621064887,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,2.52628e-029,1.03846e+034,1.91427e-024,,,,,,,
2014-01-22 00:04:18,119,443621125303,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14595e+032,0,0,0,,,,,,,
2014-01-22 00:05:18,585,443621185769,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14417e+032,9.80402e-038,0.000489846,-2.96239e-025,,,,,,,
2014-01-22 00:06:19,494,443621246678,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14848e+032,-6.76669e+032,1.58336e-030,-1.75405e-025,,,,,,,
2014-01-22 00:07:19,987,443621307171,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15539e+032,0,0,0,,,,,,,
2014-01-22 00:08:20,376,443621367560,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14788e+032,6.27457e-036,7.47468e-009,-1.0412e-025,,,,,,,
2014-01-22 00:09:20,797,443621427981,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15239e+032,6.38221e+023,-8.90241e+006,-5.64375e-024,,,,,,,
2014-01-22 00:10:21,245,443621488429,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14921e+032,0,0,0,,,,,,,
2014-01-22 00:11:21,654,443621548838,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14833e+032,3.96226e+028,-2.35203e+012,-2.87397e+025,,,,,,,
2014-01-22 00:12:22,109,443621609293,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14699e+032,-1.13033e-019,32.1006,-2.05707e-025,,,,,,,
2014-01-22 00:13:22,505,443621669689,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1463e+032,0,9.18893e-039,3.04923e-041,,,,,,,
2014-01-22 00:14:23,575,443621730759,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14803e+032,9.90565e+027,-2.29658e+009,-6.56056e+021,,,,,,,
