'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'ACS Cycle Count,'ACS Cycle Timeout Count,'ACS Cycle OASYS Count,'ACS State,'ACS SubState[0],'ACS SubState[1],'ACS SubState[2],'ACS SubState[3],'ACS SubState[4],'ACS SubState[5],'ACS SubState[6],'ACS SubState[7],'ACS SubState[8],'ACS SubState[9],'ACS Error Code,'ACS Device Config Mask,'SS CoarseVoltage 0(V),'SS Exposure Time 0(ms),'SS CoarseVoltage 1(V),'SS Exposure Time 1(ms),'SS CoarseVoltage 2(V),'SS Exposure Time 2(ms),'SS CoarseVoltage 3(V),'SS Exposure Time 3(ms),'SS CoarseVoltage 4(V),'SS Exposure Time 4(ms),'SS CoarseVoltage 5(V),'SS Exposure Time 5(ms),'Wheel Speed[0](rad/s),'Wheel Speed[1](rad/s),'Wheel Speed[2](rad/s),'Magnetometer X,'Magnetometer Y,'Magnetometer Z,'Magnetometer Temperature(°C),'Rate Sensor X,'Rate Sensor Y,'Rate Sensor Z,'Rate Sensor Temperature(°C)
2014-01-06 10:17:32,860,442275520044,171317,1171,170460,100,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.014,2500,0.006,2500,0.004,2500,1,2500,0.004,2500,0,0,0,1666,65351,64163,22.2899,0,0,0,0
2014-01-06 10:18:33,73,442275580257,171348,1171,170490,40,40,100,41,40,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.016,2500,0.006,2500,0.004,2500,1.1,2500,0.004,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-06 10:19:33,396,442275640580,171378,1171,170520,40,46,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.016,2500,0.006,2500,0.004,2500,1.138,2500,0.004,2500,0,0,0,1238,922,64057,22.7083,0,0,0,0
2014-01-06 10:20:34,860,442275702044,171408,1171,170551,100,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.016,2500,0.006,2500,0.068,2500,1.078,2500,0.004,2500,0,0,0,809,1654,64025,22.9174,0,0,0,0
2014-01-06 10:21:35,95,442275762279,171439,1171,170581,40,40,100,41,40,100,0,0,0,0,0,139296,0x007F1FFF,0.006,2500,0.014,2500,0.006,2500,0.21,2500,0.828,2500,0.004,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-06 10:22:35,179,442275822363,171469,1171,170611,40,40,100,41,42,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.014,2500,0.006,2500,0.764,2500,0.288,2500,0.004,2500,0,0,0,65378,2307,64080,23.4401,0,0,0,0
2014-01-06 10:23:36,756,442275883940,171499,1171,170642,202,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.014,2500,0.006,2500,1.014,2500,0.01,2500,0.004,2500,0,0,0,64735,2340,64205,23.7536,0,0,0,0
2014-01-06 10:24:37,139,442275944323,171530,1171,170672,40,40,100,41,40,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.016,2500,0.006,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-06 10:25:37,314,442276004498,171559,1172,170702,100,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.014,2500,0.006,2500,0.004,2500,0.01,2500,0.006,2500,0,0,0,63539,1145,64614,23.8581,0,0,0,0
2014-01-06 10:26:37,513,442276064697,171588,1172,170731,100,100,100,100,100,100,0,0,0,0,0,139296,0x007F1FFF,0.002,2500,0.016,2500,0.006,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,63211,65413,64899,23.7536,0,0,0,0
