'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'ACS Cycle Count,'ACS Cycle Timeout Count,'ACS Cycle OASYS Count,'ACS State,'ACS SubState[0],'ACS SubState[1],'ACS SubState[2],'ACS SubState[3],'ACS SubState[4],'ACS SubState[5],'ACS SubState[6],'ACS SubState[7],'ACS SubState[8],'ACS SubState[9],'ACS Error Code,'ACS Device Config Mask,'SS CoarseVoltage 0(V),'SS Exposure Time 0(ms),'SS CoarseVoltage 1(V),'SS Exposure Time 1(ms),'SS CoarseVoltage 2(V),'SS Exposure Time 2(ms),'SS CoarseVoltage 3(V),'SS Exposure Time 3(ms),'SS CoarseVoltage 4(V),'SS Exposure Time 4(ms),'SS CoarseVoltage 5(V),'SS Exposure Time 5(ms),'Wheel Speed[0](rad/s),'Wheel Speed[1](rad/s),'Wheel Speed[2](rad/s),'Magnetometer X,'Magnetometer Y,'Magnetometer Z,'Magnetometer Temperature(°C),'Rate Sensor X,'Rate Sensor Y,'Rate Sensor Z,'Rate Sensor Temperature(°C)
2014-01-23 08:22:29,793,443737416977,83336,329,83163,40,40,100,100,100,100,100,0,0,0,0,2564128,0x03FF1FFF,0.202,2500,0.164,2500,0.008,2500,2.066,2500,0.016,2500,2.956,2500,0,0,0,65477,390,1728,9.36856,0,0,0,0
2014-01-23 08:23:30,918,443737478102,83366,329,83194,100,100,100,100,100,100,100,0,0,0,0,2564128,0x03FF1FFF,0.962,2500,0.018,2500,0.018,2500,2.692,2500,0.044,2500,2.31,2500,0,0,0,65105,63487,1540,9.47407,0,0,0,0
2014-01-23 08:24:32,941,443737540125,83397,329,83225,100,100,100,100,100,100,100,0,0,0,0,2564128,0x03FF1FFF,1.184,2500,0.018,2500,0.004,2500,2.846,2500,0.01,2500,1.198,2500,0,0,0,64716,62537,1253,9.57956,0,0,0,0
2014-01-23 08:25:33,166,443737600350,83427,329,83255,100,100,100,100,100,100,100,0,0,0,0,2564128,0x03FF1FFF,2.366,2500,0.018,2500,0.096,2500,3.196,2500,0.284,2500,0.012,2500,0,0,0,63828,62192,690,9.68505,0,0,0,0
2014-01-23 08:26:33,305,443737660489,83458,329,83285,40,40,100,40,40,40,100,0,0,0,0,2564128,0x03FF1FFF,1.872,2500,0.018,2500,0,2500,2.788,2500,0.734,2500,0,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-23 08:27:33,491,443737720675,83488,329,83315,40,40,100,41,40,40,100,0,0,0,0,2564128,0x03FF1FFF,1.416,2500,0.018,2500,0.002,2500,1.568,2500,1.398,2500,0.006,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-23 00:00:45,102,443707312286,68325,267,68187,40,100,100,100,100,40,100,0,0,0,0,2564128,0x03FF1FFF,0.002,2500,1.556,2500,0.004,2500,1.24,2500,0.408,2500,0.006,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-23 00:01:45,681,443707372865,68355,268,68216,40,40,100,100,100,100,100,0,0,0,0,2564128,0x03FF1FFF,0.002,2500,1.216,2500,0.004,2500,1.52,2500,0.156,2500,0.004,2500,0,0,0,2096,4075,637,10.7395,0,0,0,0
2014-01-23 00:02:46,833,443707434017,68385,268,68247,202,100,100,100,100,100,100,0,0,0,0,2564128,0x03FF1FFF,0.002,2500,1.062,2500,0.002,2500,2.156,2500,0.816,2500,0.006,2500,0,0,0,2011,1111,1396,10.8449,0,0,0,0
2014-01-23 00:03:46,987,443707494171,68415,269,68276,100,100,100,100,100,100,100,0,0,0,0,2564128,0x03FF1FFF,0.002,2500,0.3,2500,0.002,2500,1.594,2500,1.408,2500,0.006,2500,0,0,0,600,64111,1669,10.9503,0,0,0,0
2014-01-23 00:04:47,614,443707554798,68446,269,68306,40,40,100,41,100,100,100,0,0,0,0,2564128,0x03FF1FFF,0.002,2500,0.196,2500,0.002,2500,0.792,2500,1.798,2500,0.004,2500,0,0,0,64736,63843,1573,11.2665,0,0,0,0
2014-01-23 00:05:49,38,443707616222,68476,269,68337,202,100,100,100,100,100,100,0,0,0,0,2564128,0x03FF1FFF,0.002,2500,0.514,2500,0.008,2500,0.004,2500,2.288,2500,0.004,2500,0,0,0,63455,285,1219,11.4772,0,0,0,0
2014-01-23 00:06:49,161,443707676345,68506,269,68367,100,100,100,100,100,100,100,0,0,0,0,2564128,0x03FF1FFF,0.002,2500,0.252,2500,1.056,2500,0.004,2500,1.694,2500,0.006,2500,0,0,0,63663,3112,889,11.7933,0,0,0,0
2014-01-23 00:07:49,574,443707736758,68537,269,68397,40,40,100,41,40,41,100,0,0,0,0,2564128,0x03FF1FFF,0.002,2500,0.188,2500,1.498,2500,0.004,2500,0.552,2500,0.004,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-23 00:08:50,685,443707797869,68567,269,68428,202,100,100,100,100,100,100,0,0,0,0,2564128,0x03FF1FFF,0.002,2500,1.21,2500,1.458,2500,0.004,2500,0.01,2500,0.264,2500,0,0,0,755,3710,980,12.3198,0,0,0,0
2014-01-23 00:09:51,79,443707858263,68597,269,68458,100,100,100,100,100,100,100,0,0,0,0,2564128,0x03FF1FFF,0.028,2500,1.03,2500,0.072,2500,0.004,2500,0.01,2500,1.512,2500,0,0,0,1459,1234,1209,12.6357,0,0,0,0
