'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'SStates Loadshed,'SStates Loadshed Latch,'SStates Test Mode,'SStates Magnetometer,'SStates PXFSS,'SStates NXFSS,'SStates PYFSS,'SStates NYFSS,'SStates PZFSS,'SStates NZFSS,'SStates XWheel,'SStates YWheel,'SStates ZWheel,'SStates RateGyro,'SStates MTX,'SStates MTY,'SStates MTZ,'SStates GPS Supply,'SStates 5V Supply,'SStates Spare,'SStates Instrument,'SStates GPS,'SStates BCDR0State,'SStates BCDR1State,'+X Panel Current(mA),'+Y Panel Current(mA),'+Z Panel Current(mA),'-X Panel Current(mA),'-Y Panel Current(mA),'-Z Panel Current(mA),'+X Panel Temperature(°C),'+Y Panel Temperature(°C),'+Z Panel Temperature(°C),'-X Panel Temperature(°C),'-Y Panel Temperature(°C),'-Z Panel Temperature(°C),'Bus Voltage(V),'Main Switch Current(A),'5V Rail Voltage(V),'3V Rail Voltage(V),'3V Rail Current(mA),'ADC0 Temperture(°C),'ADC1 Temperture(°C),'ADC2 Temperture(°C),'BCDR0 Battery Voltage(V),'BCDR1 Battery Voltage(V),'HKC Current(mA),'ADCC Current(mA),'Magnetometer Voltage(V),'Rate Sensor Voltage(V),'Rate Sensor Current(mA),'Sun Sensor Voltage(V),'Sun Sensor Current(mA),'Mag. Torquer X Current(mA),'Mag. Torquer Y Current(mA),'Mag. Torquer Z Current(mA),'Wheel Sum Current(mA),'Wheel X Voltage(V),'Wheel Y Voltage(V),'Wheel Z Voltage(V),'ST Switch Voltage(V),'ST Switch Current(mA),'ST Voltage(V),'ST Current(mA),'Instrument Voltage(V),'Instrument Current(mA),'UHF Rx Current(mA),'UHF Rx Temperature(°C),'UHF Rx SSI(V),'S-Band Tx Voltage(V),'S-Band Tx Current(A)
2014-01-23 08:22:29,391,443737416575,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,64.165,3.13,5.4775,776.24,211.275,1133.84,1.95205,-0.323498,5.30619,3.24591,4.21525,3.0843,4.08786,1.52587,5.13423,2.97707,8.13802,8.625,8.5,9.375,4.12214,3.99516,117.92,130.94,5.12405,4.97434,2.0535,0.844284,1.13932,1.49474,1.80614,0.871931,44.759,4.07635,4.07389,4.08615,0.38181,0.244,1.2073,0,4.24585,176.595,23.0115,7.18981,1.13586,4.22928,0.930987
2014-01-23 08:23:10,858,443737458042,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1393.63,0.7825,587.658,183.887,7.0425,1.565,1.38489,-0.119443,5.58927,3.48827,5.1849,3.24591,4.97286,1.26953,5.14156,2.97707,8.13802,8.625,8.25,9.375,4.15491,3.99653,100.667,111.653,5.11977,5.01595,2.0535,1.00933,1.13932,1.49474,1.86842,0.934212,42.3176,4.98084,4.97594,4.99064,0.38181,0.244,1.2073,0,5.03475,151.367,23.1154,7.23739,1.01684,5.02717,0.792641
2014-01-23 08:23:11,997,443737459181,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1453.89,0.7825,470.282,257.443,7.0425,2.3475,1.38489,-0.0786573,5.67019,3.48827,5.1849,3.24591,4.97469,1.27767,5.14156,2.97707,8.2194,8.875,8.25,9.375,4.15628,3.99516,100.423,111.979,5.11977,5.01595,2.0535,4.75783,1.13932,1.49474,1.86842,0.934212,42.3176,4.99064,4.99064,5.0029,0.38181,0.244,1.2073,0,5.0519,150.553,23.1154,7.28495,0.931394,5.0443,0.787758
2014-01-23 08:23:14,118,443737461302,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1464.06,0.7825,178.41,376.382,6.26,2.3475,1.46597,-0.0786573,5.71065,3.48827,5.14448,3.20551,5.026,1.24511,5.04258,2.97707,8.38216,8.625,8.25,9.25,4.14945,3.99653,99.9346,110.84,5.03216,4.96454,2.6085,3.64693,1.13932,1.49474,1.86842,0.871931,40.69,5.02496,5.02251,5.03722,0.38181,0.244,1.2073,0,5.04455,147.298,23.0895,7.28495,0.660399,5.03695,0.798338
2014-01-23 08:23:16,272,443737463456,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1463.27,0.7825,3.9125,518.798,7.0425,2.3475,1.5065,-0.0378795,5.79158,3.48827,5.10406,3.12471,5.0205,1.30208,5.14156,2.9792,7.97526,8.875,8.25,9.5,4.14126,3.99653,101.888,111.084,5.11977,5.01595,2.0535,2.56459,1.13932,1.49474,1.86842,0.871931,42.3176,4.94407,4.93917,4.95633,0.38181,0.244,1.2073,0,4.90245,152.994,23.1154,7.28495,0.841673,4.89745,0.8138
2014-01-23 08:23:18,30,443737465214,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1493.01,0.7825,3.9125,670.602,7.0425,2.3475,1.58755,-0.0378795,5.87252,3.48827,5.06364,3.0843,4.92522,1.28987,5.14156,2.97707,7.8125,8.75,8.375,9.25,4.14535,3.99516,101.888,112.793,5.11977,5.0135,2.0535,3.82784,1.05794,1.49474,1.86842,0.934212,43.1314,4.92691,4.92201,4.93672,0.38181,0.244,1.2073,0,4.95145,152.994,23.1154,7.28495,0.936277,4.94395,0.804034
2014-01-23 08:23:18,961,443737466145,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1265.3,0.7825,3.9125,618.175,6.26,2.3475,1.62807,-0.0378795,5.87252,3.48827,5.02323,3.0439,5.08097,1.31429,5.14156,2.97494,7.97526,8.75,8.5,9.25,4.13716,3.99516,103.027,110.107,5.11977,5.0184,2.109,0.882372,1.13932,1.49474,1.86842,0.934212,42.3176,4.93917,4.93181,4.94897,0.38181,0.244,1.2073,0,4.85345,153.808,23.1154,7.23739,0.934446,4.8485,0.826821
2014-01-23 08:23:20,19,443737467203,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1279.39,0.7825,3.9125,719.117,6.26,133.808,1.66858,-0.0378795,5.87252,3.52866,5.02323,3.0439,5.01867,1.29801,5.14156,2.97707,7.97526,8.875,8.125,9.125,4.13989,3.99516,102.132,111.084,5.11977,5.01595,2.0535,4.12303,1.05794,1.49474,1.86842,0.934212,46.3866,4.96123,4.95388,4.97103,0.38181,0.244,1.2073,0,4.99065,156.25,23.1674,7.33247,0.869749,4.98311,0.797524
2014-01-23 08:23:21,86,443737468270,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1261.39,0.7825,3.9125,817.712,7.0425,295.785,1.74959,-0.0378795,5.913,3.52866,5.02323,3.0439,4.93072,1.24511,5.04258,2.97707,7.97526,8.75,8.375,9.25,4.15764,3.99653,100.748,112.63,5.07063,4.96454,2.6085,0.844284,1.13932,1.49474,1.86842,0.934212,43.1314,4.96123,4.95633,4.97103,0.38181,0.244,1.2073,0,5.0421,151.367,23.2972,7.33247,0.723875,5.03451,0.787758
2014-01-23 08:23:22,33,443737469217,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,888.137,0.7825,3.13,656.517,6.26,244.922,1.74959,0.00289015,5.913,3.56905,4.98281,3.00349,5.15243,1.28173,5.13973,2.97707,8.30078,8.75,8.25,9.25,4.13443,3.99516,101.806,108.561,5.11977,5.02085,2.0535,3.85006,1.13932,1.49474,1.86842,0.934212,41.5038,5.03231,5.02496,5.04457,0.38181,0.244,1.2073,0.313,4.96615,150.553,23.0895,7.33247,0.990598,4.96108,0.802407
